Geographic ID,Region,County,Route,Road,Milepoint,Latitude,Longitude,Location 1
19227,5, , , ,0.0,42.37869938,-79.47002639,"(42.37869938, -79.47002639)"
37158,10,SUFFOLK,NY27A,W Main St,7.0776,40.69624341,-73.3246358,"(40.69624341, -73.3246358)"
7287,3,CAYUGA,NY370,State Route 370,13.4434,43.16580083,-76.53687472,"(43.16580083, -76.53687472)"
17466,5, , , ,0.0,43.09000977,-79.0221646,"(43.09000977, -79.0221646)"
14281,5, , , ,0.0,42.97191817,-78.63698151,"(42.97191817, -78.63698151)"
33281,10,NASSAU,NY24,Conklin St,17.6619,40.73454046,-73.4362356,"(40.73454046, -73.4362356)"
27077,8,PUTNAM,NY9D,Chestnut St,8.5149,41.41895902,-73.95321379,"(41.41895902, -73.95321379)"
24094,7, , , ,0.0,44.69617962,-73.50027937,"(44.69617962, -73.50027937)"
16300,5,ERIE,NY179,Milestrip Rd,2.5446,42.78864407,-78.79565993,"(42.78864407, -78.79565993)"
22610,6,SCHUYLER,NY14,N Franklin St,29.8082,42.37786075,-76.87188572,"(42.37786075, -76.87188572)"
10987,4,LIVINGSTON,NY256,Perine St,0.228,42.56424932,-77.69355771,"(42.56424932, -77.69355771)"
18660,5,NIAGARA,US62,Walnut Ave,101.9491,43.09337877,-79.04139157,"(43.09337877, -79.04139157)"
14891,5, , , ,0.0,42.83951625,-78.76698462,"(42.83951625, -78.76698462)"
978,1,ALBANY,US20,Western Ave,339.0221,42.68043549,-73.83529025,"(42.68043549, -73.83529025)"
39903,10,NASSAU,NY106,South St,13.2006,40.87300365,-73.53007309,"(40.87300365, -73.53007309)"
16278,5, , , ,0.0,42.83737628,-78.78870845,"(42.83737628, -78.78870845)"
29876,8,ORANGE,NY94,Main St,14.9379,41.3570837,-74.27711532,"(41.3570837, -74.27711532)"
13876,4,MONROE,NY19,Main St,98.1565,43.20693599,-77.9411959,"(43.20693599, -77.9411959)"
24894,7,ST LAWRENCE,NY56,N Main St,38.4172,44.75132551,-74.99423523,"(44.75132551, -74.99423523)"
36345,10,NASSAU,NY107,N Broadway,8.9595,40.78444891,-73.53287138,"(40.78444891, -73.53287138)"
30621,8,DUTCHESS,US44,Haight Ave,32.5197,41.69487999,-73.89678015,"(41.69487999, -73.89678015)"
22980,6,ALLEGANY,NY21,Main St,12.2754,42.31864975,-77.73867327,"(42.31864975, -77.73867327)"
1518,1,RENSSELAER,US20,COLUMBIAumbia Tpke,348.4339,42.59652138,-73.70744421,"(42.59652138, -73.70744421)"
4448,2,HERKIMER,US20,W Main St,266.3906,42.88528332,-75.19330358,"(42.88528332, -75.19330358)"
7364,3,CORTLAND,US11,Port Watson St,52.9992,42.59854301,-76.16126928,"(42.59854301, -76.16126928)"
27061,8, , , ,0.0,41.03725796,-73.93247884,"(41.03725796, -73.93247884)"
26365,8,WESTCHESTER,NY125,Weaver St,1.0545,40.94501166,-73.76176583,"(40.94501166, -73.76176583)"
9385,4,MONROE,940K,Mount Read Blvd,1.1759,43.16916176,-77.65957087,"(43.16916176, -77.65957087)"
24800,7,FRANKLIN,970T,Water St,0.1622,44.99104294,-74.49555201,"(44.99104294, -74.49555201)"
21811,5,CHAUTAUQUA,NY83,Main St,4.5791,42.29820905,-79.09840683,"(42.29820905, -79.09840683)"
38182,10,SUFFOLK,NY25A,Hallock Ave,58.8149,40.93191312,-73.05012049,"(40.93191312, -73.05012049)"
3704,1,WASHINGTON,US4,Broadway,50.1067,43.26244067,-73.58011716,"(43.26244067, -73.58011716)"
8700,4,LIVINGSTON,NY63,Main St,6.5103,42.56202631,-77.69715592,"(42.56202631, -77.69715592)"
24767,7,FRANKLIN,US11,E Main St,265.4562,44.84950512,-74.28627466,"(44.84950512, -74.28627466)"
4566,2,MADISON,NY12B,Broad St,10.9566,42.82688855,-75.54480608,"(42.82688855, -75.54480608)"
42234,11, , , ,0.0,40.63822756,-73.74139046,"(40.63822756, -73.74139046)"
967,1,ALBANY,US20,Western Ave,336.5263,42.69503325,-73.88003325,"(42.69503325, -73.88003325)"
26731,8,WESTCHESTER,US9,S Broadway,15.0043,41.03231642,-73.86627693,"(41.03231642, -73.86627693)"
10540,4,MONROE,NY33A,Chili Ave,15.2918,43.13888055,-77.67029184,"(43.13888055, -77.67029184)"
1320,1,WASHINGTON,US4,Broadway,72.7279,43.54223679,-73.408198,"(43.54223679, -73.408198)"
29843,8,ORANGE,NY284,Route 284,0.6747,41.30237194,-74.56154862,"(41.30237194, -74.56154862)"
14522,5, , , ,0.0,42.89485493,-78.82982226,"(42.89485493, -78.82982226)"
14868,5, , , ,0.0,42.8423389,-78.78812628,"(42.8423389, -78.78812628)"
29654,8,ROCKLAND,NY59,Lafayette Ave,1.9346,41.11512385,-74.14669634,"(41.11512385, -74.14669634)"
31732,9,CHENANGO,NY41,Washington St,31.6976,42.32785302,-75.7673481,"(42.32785302, -75.7673481)"
8392,3,ONONDAGA,NY5,Erie Blvd  E,229.119,43.05517956,-76.08724157,"(43.05517956, -76.08724157)"
30093,8,ULSTER,NY32,N Chestnut St,35.8961,41.75363961,-74.08436487,"(41.75363961, -74.08436487)"
9049,4,MONROE,NY383,ROCKLANDhester St,6.7272,43.02624311,-77.74509857,"(43.02624311, -77.74509857)"
3423,1,WARREN,US9,Main St,206.1555,43.49422849,-73.77127031,"(43.49422849, -73.77127031)"
16555,5,ERIE,NY265,Military Rd,4.2358,42.98872739,-78.88384572,"(42.98872739, -78.88384572)"
19171,5,CHAUTAUQUA,US20,E Main St,11.1578,42.32344927,-79.57580564,"(42.32344927, -79.57580564)"
14680,5, , , ,0.0,42.89469959,-78.86755676,"(42.89469959, -78.86755676)"
22625,6,STEUBEN,NY415,W Morris St,21.3227,42.34091887,-77.33603857,"(42.34091887, -77.33603857)"
36357,10,NASSAU,NY106,Newbridge Rd,0.1739,40.69336304,-73.5433449,"(40.69336304, -73.5433449)"
27150,8,ORANGE,NY210,Windermere Ave,3.5361,41.22347103,-74.29349147,"(41.22347103, -74.29349147)"
1929,1,RENSSELAER,US20,COLUMBIAumbia St,344.9362,42.63644801,-73.74762899,"(42.63644801, -73.74762899)"
16135,5,ERIE,US20,Broadway St,85.8001,42.90003014,-78.49004761,"(42.90003014, -78.49004761)"
1047,1,ALBANY,912G,Grand St,0.0344,42.64731788,-73.75518364,"(42.64731788, -73.75518364)"
11513,4,MONROE,NY64,Mendon Rd,29.928,43.07129518,-77.51780963,"(43.07129518, -77.51780963)"
11361,4,GENESEE,NY33,W Main St,25.8967,42.95993832,-78.40601174,"(42.95993832, -78.40601174)"
4224,2,ONEIDA,921B,Burrstone Rd,0.6101,43.09488578,-75.28551295,"(43.09488578, -75.28551295)"
8274,3,SENECA,US20,US Route 20,176.0439,42.91924614,-76.7915645,"(42.91924614, -76.7915645)"
10580,4,MONROE,NY253,Lehigh StaTIOGAn Rd,6.5598,43.05900086,-77.64031738,"(43.05900086, -77.64031738)"
26796,8,ROCKLAND,US9W,N Highland Ave,7.4116,41.09716001,-73.92674597,"(41.09716001, -73.92674597)"
14239,5,ERIE,NY5,Main St,79.8024,42.96300256,-78.74471178,"(42.96300256, -78.74471178)"
3869,1,WARREN,US9,State Route 9,193.5743,43.33855048,-73.68029378,"(43.33855048, -73.68029378)"
17239,5,NIAGARA,NY31E,State St,0.8538,43.2127133,-78.46981296,"(43.2127133, -78.46981296)"
834,1,ALBANY,NY5,Central Ave,360.2167,42.76214651,-73.88332519,"(42.76214651, -73.88332519)"
13775,4,MONROE,NY252,JEFFERSONferson Rd,8.4923,43.08694708,-77.6015636,"(43.08694708, -77.6015636)"
40929,11, , , ,0.0,40.52784499,-74.21658111,"(40.52784499, -74.21658111)"
4723,2,ONEIDA,NY5,Seneca Tpke,271.243,43.0780915,-75.31290836,"(43.0780915, -75.31290836)"
31083,8,COLUMBIA,US9,Fairview Ave,107.7841,42.24856028,-73.77186745,"(42.24856028, -73.77186745)"
12343,4,ONTARIO,NY21,S Main St,50.2383,42.6106124,-77.40636752,"(42.6106124, -77.40636752)"
15232,5,CATTARAUGUS,US62,Jamestown St,45.1947,42.45978381,-78.93756164,"(42.45978381, -78.93756164)"
36404,10,NASSAU,NY106,Newbridge Rd,4.497,40.75407054,-73.531016,"(40.75407054, -73.531016)"
22978,6,ALLEGANY,NY21,S Main St,12.0968,42.31652481,-77.74064969,"(42.31652481, -77.74064969)"
13001,4,MONROE,NY64,Mendon Rd,29.3334,43.0628744,-77.51965475,"(43.0628744, -77.51965475)"
28311,8,WESTCHESTER,984E,Yonkers Ave,1.9673,40.91437068,-73.85907093,"(40.91437068, -73.85907093)"
10699,4,MONROE,NY31,Monroe Ave,84.9041,43.10522865,-77.54060342,"(43.10522865, -77.54060342)"
35003,10,SUFFOLK,NY110,Broadway,0.4335,40.67718538,-73.41755614,"(40.67718538, -73.41755614)"
35580,10,NASSAU,NY24,Fulton Ave,6.782,40.70514248,-73.63600137,"(40.70514248, -73.63600137)"
10914,4,MONROE,NY404,Empire Blvd,2.6911,43.19016975,-77.50392945,"(43.19016975, -77.50392945)"
26066,8,WESTCHESTER,US9,N Broadway,12.6614,41.00267372,-73.88078432,"(41.00267372, -73.88078432)"
36507,10,NASSAU,NY102,Front St,3.2769,40.712649,-73.57811774,"(40.712649, -73.57811774)"
13985,4,MONROE,NY19,Main St,98.318,43.20923825,-77.94029807,"(43.20923825, -77.94029807)"
6226,3,CORTLAND,NY13,Clinton Ave,52.1267,42.60540058,-76.17059798,"(42.60540058, -76.17059798)"
39486,10,SUFFOLK,906D,Sunrise Hwy,4.2884,40.73559038,-73.24986095,"(40.73559038, -73.24986095)"
31085,8,COLUMBIA,US9,Broad St,119.2062,42.39211095,-73.70372941,"(42.39211095, -73.70372941)"
38105,10,SUFFOLK,NY25,Middle Country Rd,62.9062,40.90181237,-72.8633164,"(40.90181237, -72.8633164)"
39783,10,SUFFOLK,NY454,Veterans Memorial Hwy,12.2569,40.7797294,-73.07671835,"(40.7797294, -73.07671835)"
34712,10,SUFFOLK,NY25,Middle Country Rd,55.0835,40.86875728,-73.00435838,"(40.86875728, -73.00435838)"
21122,5,CATTARAUGUS,952M,Main Street Er,0.5219,42.15996091,-78.98591445,"(42.15996091, -78.98591445)"
36286,10,NASSAU,NY107,S Broadway,5.9613,40.74850093,-73.50248224,"(40.74850093, -73.50248224)"
40839,10,NASSAU,NY27,Sunrise Hwy,29.138,40.67579478,-73.47179527,"(40.67579478, -73.47179527)"
20314,5, , , ,0.0,42.09847713,-79.24451473,"(42.09847713, -79.24451473)"
26190,8,WESTCHESTER,NY120,Millwood Rd,17.8934,41.19014477,-73.79709832,"(41.19014477, -73.79709832)"
8876,4,WYOMING,NY238,Main St,10.5461,42.86392698,-78.28040047,"(42.86392698, -78.28040047)"
24804,7,ST LAWRENCE,US11,W Main St,191.1868,44.33052731,-75.47630964,"(44.33052731, -75.47630964)"
12502,4,WAYNE,NY21,E Main St,87.174,43.06310627,-77.2236349,"(43.06310627, -77.2236349)"
16226,5,ERIE,NY240,Harlem Rd,44.6785,42.87732261,-78.78463183,"(42.87732261, -78.78463183)"
1527,1,RENSSELAER,US20,COLUMBIAumbia Tpke,347.6344,42.6050829,-73.71810409,"(42.6050829, -73.71810409)"
34901,10,SUFFOLK,NY25A,Fort Salonga Rd,37.0594,40.89969515,-73.32913684,"(40.89969515, -73.32913684)"
9597,4,ORLEANS,NY98,S Main St,89.522,43.24635184,-78.19388055,"(43.24635184, -78.19388055)"
8607,3,ONONDAGA,NY290,W Manlius St,4.2356,43.06403494,-76.07372982,"(43.06403494, -76.07372982)"
31627,9,BROOME,NY17C,E Main St,34.0224,42.1062337,-76.02838579,"(42.1062337, -76.02838579)"
34888,10,SUFFOLK,NY25A,Fort Salonga Rd,35.619,40.8906247,-73.35206507,"(40.8906247, -73.35206507)"
18824,5, , , ,0.0,42.15517427,-78.71722594,"(42.15517427, -78.71722594)"
37766,10,SUFFOLK,NY347,Smithtown Byp,2.6725,40.82552067,-73.2083829,"(40.82552067, -73.2083829)"
344,1,RENSSELAER,NY7,Hoosick Rd,157.8175,42.75116559,-73.63025917,"(42.75116559, -73.63025917)"
11202,4,WYOMING,NY19,N Main St,62.4958,42.75336559,-78.13241934,"(42.75336559, -78.13241934)"
7731,3,ONONDAGA,NY31,State Route 31,166.814,43.18523101,-76.2390641,"(43.18523101, -76.2390641)"
2249,1,SARATOGA,NY146,Route 146,37.2072,42.86234077,-73.7778834,"(42.86234077, -73.7778834)"
40080,10,SUFFOLK,NY27A,Montauk Hwy,4.9682,40.68120311,-73.35876411,"(40.68120311, -73.35876411)"
28166,8,DUTCHESS,NY9D,W Main St,24.3116,41.60424446,-73.92189879,"(41.60424446, -73.92189879)"
36589,10,NASSAU,NY25B,Hillside Ave,5.0776,40.75376735,-73.65458309,"(40.75376735, -73.65458309)"
36152,10,NASSAU,NY101,Port Washington Blvd,2.4053,40.82739264,-73.68321353,"(40.82739264, -73.68321353)"
36343,10,NASSAU,NY107,N Broadway,8.9064,40.78403318,-73.53266829,"(40.78403318, -73.53266829)"
24880,7,ST LAWRENCE,NY56,Pierrepont Ave,32.446,44.66853362,-74.98240685,"(44.66853362, -74.98240685)"
13240,4,MONROE,NY404,Empire Blvd,0.0967,43.17670629,-77.54162588,"(43.17670629, -77.54162588)"
18143,5,NIAGARA,NY265,Military Rd,13.9761,43.09449499,-78.97246152,"(43.09449499, -78.97246152)"
32832,10,NASSAU,NY27,Sunrise Hwy,18.0805,40.65608482,-73.6775933,"(40.65608482, -73.6775933)"
21640,5,ERIE,NY324,Sheridan Dr,5.554,42.97940836,-78.80086805,"(42.97940836, -78.80086805)"
32327,9,CHENANGO,NY80,E State St,61.1265,42.67794105,-75.49265407,"(42.67794105, -75.49265407)"
3642,1,ESSEX,NY86,Saranac Ave,20.7117,44.29342826,-73.99084179,"(44.29342826, -73.99084179)"
39120,10,SUFFOLK,NY110,New York Ave,14.5702,40.87244632,-73.42586623,"(40.87244632, -73.42586623)"
8769,4,LIVINGSTON,NY36,Main St,60.672,42.72642235,-77.8747152,"(42.72642235, -77.8747152)"
5345,2,ONEIDA,921C,N GENESEEesee St,0.8682,43.11144435,-75.21666762,"(43.11144435, -75.21666762)"
41536,11, , , ,0.0,40.69732538,-73.81331789,"(40.69732538, -73.81331789)"
12822,4,MONROE,942G,Plymouth Ave  N,0.4598,43.15751811,-77.61746963,"(43.15751811, -77.61746963)"
32156,9,DELAWARE,NY28,Andes Rd,68.1378,42.27451034,-74.91569993,"(42.27451034, -74.91569993)"
29065,8,WESTCHESTER,NY9A,Saw Mill River Rd,20.4708,40.95667262,-73.87083229,"(40.95667262, -73.87083229)"
8663,3,ONONDAGA,NY370,2nd St,31.8875,43.10318634,-76.20834819,"(43.10318634, -76.20834819)"
20979,5, , , ,0.0,42.07749566,-78.44355075,"(42.07749566, -78.44355075)"
37762,10,SUFFOLK,NY25,W Jericho Tpke,32.5223,40.82847824,-73.41684452,"(40.82847824, -73.41684452)"
37412,10,SUFFOLK,NY27A,E Main St,15.9368,40.73484175,-73.17364784,"(40.73484175, -73.17364784)"
42292,11, , , ,0.0,40.85164252,-73.82634288,"(40.85164252, -73.82634288)"
38793,10,SUFFOLK,NY25A,Main St,57.3068,40.94617045,-73.06894191,"(40.94617045, -73.06894191)"
36044,10,NASSAU,NY107,S Broadway,7.1993,40.76225572,-73.51693316,"(40.76225572, -73.51693316)"
31134,8,COLUMBIA,NY66,State Route 66,9.9169,42.3281521,-73.61675458,"(42.3281521, -73.61675458)"
25303,7,ST LAWRENCE,NY812,State St,70.6061,44.61816903,-75.40735829,"(44.61816903, -75.40735829)"
27661,8,ORANGE,NY302,Maple Ave,10.2594,41.60860842,-74.30371094,"(41.60860842, -74.30371094)"
33466,10,SUFFOLK,NY27A,Montauk Hwy,2.6927,40.66806818,-73.39800208,"(40.66806818, -73.39800208)"
31767,9,CHENANGO,NY7,Main St,37.1986,42.22887574,-75.52553065,"(42.22887574, -75.52553065)"
5537,2, , , ,0.0,43.71345471,-74.96578078,"(43.71345471, -74.96578078)"
17469,5,NIAGARA,NY61,Hyde Park Blvd,0.5214,43.08946771,-79.02162151,"(43.08946771, -79.02162151)"
22875,6,YATES,NY14A,Liberty St,21.0625,42.66127623,-77.05667953,"(42.66127623, -77.05667953)"
2937,1,SARATOGA,NY29,Spring St,79.2678,43.10446704,-73.58228946,"(43.10446704, -73.58228946)"
15807,5,ERIE,US20,Transit Rd,71.8051,42.85543684,-78.69681825,"(42.85543684, -78.69681825)"
19452,5,CHAUTAUQUA,NY60,S Main St,22.8131,42.34445724,-79.30960427,"(42.34445724, -79.30960427)"
314,1,RENSSELAER,NY7,Hoosick St,156.2335,42.74016851,-73.65722632,"(42.74016851, -73.65722632)"
3041,1,GREEN,NY23A,Main St,19.2926,42.19563498,-74.13604808,"(42.19563498, -74.13604808)"
26510,8,WESTCHESTER,NY22,Post Rd,6.9268,40.97839301,-73.80203792,"(40.97839301, -73.80203792)"
11667,4,MONROE,NY96,East Ave,121.7509,43.12720811,-77.5278821,"(43.12720811, -77.5278821)"
34425,10,SUFFOLK,NY114,HAMILTONpton St,6.4,40.99786842,-72.29230855,"(40.99786842, -72.29230855)"
23131,6,ALLEGANY,NY417,S Main St,38.4314,42.06205503,-78.17013751,"(42.06205503, -78.17013751)"
949,1,ALBANY,NY443,DELAWAREaware Ave,29.2689,42.62258736,-73.83205951,"(42.62258736, -73.83205951)"
28783,8,WESTCHESTER,NY100,Central Park Ave,0.133,40.93367272,-73.85588127,"(40.93367272, -73.85588127)"
3672,1,ESSEX,NY86,Main St,21.7241,44.28288311,-73.98357687,"(44.28288311, -73.98357687)"
18804,5,CATTARAUGUS,NY417,Murray Ave,2.8854,42.15661561,-78.7032669,"(42.15661561, -78.7032669)"
35722,10,NASSAU,NY102,Front St,2.4996,40.70945877,-73.59247645,"(40.70945877, -73.59247645)"
32717,9,TIOGA,NY282,S Main St,1.9055,42.02178104,-76.3669631,"(42.02178104, -76.3669631)"
23065,6,ALLEGANY,NY19,S Main St,29.1804,42.34327839,-78.11179045,"(42.34327839, -78.11179045)"
32158,9,DELAWARE,NY10,Main St,43.6069,42.27618118,-74.91827836,"(42.27618118, -74.91827836)"
23090,6,ALLEGANY,NY19,S GENESEEesee St,40.2764,42.4658342,-78.11204417,"(42.4658342, -78.11204417)"
34931,10,SUFFOLK,NY25A,W Main St,30.6208,40.87006812,-73.43626805,"(40.87006812, -73.43626805)"
6335,3,CAYUGA,NY5,Grant Ave,200.2988,42.94376642,-76.55151385,"(42.94376642, -76.55151385)"
29973,8,ORANGE,980P,South St,1.3017,41.50788339,-74.02639614,"(41.50788339, -74.02639614)"
33726,10,SUFFOLK,NY27A,E Main St,15.4841,40.73314725,-73.18173491,"(40.73314725, -73.18173491)"
34007,10,SUFFOLK,NY25,Jericho Tpke,34.0984,40.83349604,-73.38871627,"(40.83349604, -73.38871627)"
20557,5,CATTARAUGUS,NY16,N Main St,29.6041,42.33970308,-78.4568715,"(42.33970308, -78.4568715)"
21970,5, , , ,0.0,43.0200016,-78.79922856,"(43.0200016, -78.79922856)"
14846,5, , , ,0.0,42.93748122,-78.88958661,"(42.93748122, -78.88958661)"
8142,3,OSWEGO,NY3,W Broadway,11.2064,43.31491677,-76.42172973,"(43.31491677, -76.42172973)"
27209,8,ORANGE,NY218,Main St,0.6461,41.36351064,-73.96698699,"(41.36351064, -73.96698699)"
2926,1,SARATOGA,NY32,Gates Ave,152.5695,43.08772715,-73.59368482,"(43.08772715, -73.59368482)"
13435,4, , , ,0.0,43.086973,-77.61764497,"(43.086973, -77.61764497)"
32532,9,CHENANGO,990L,E Main St,0.0,42.53114862,-75.52390221,"(42.53114862, -75.52390221)"
40949,11, , , ,0.0,40.53442458,-74.19295141,"(40.53442458, -74.19295141)"
36053,10,NASSAU,NY107,Broadway,7.5229,40.76566362,-73.52130743,"(40.76566362, -73.52130743)"
41087,11, , , ,0.0,40.60983172,-74.10606244,"(40.60983172, -74.10606244)"
17640,5, , , ,0.0,43.09068628,-79.06056139,"(43.09068628, -79.06056139)"
27323,8,ORANGE,NY52,E Main St,69.916,41.56084358,-74.18642703,"(41.56084358, -74.18642703)"
32838,10,NASSAU,NY27,W Sunrise Hwy,22.484,40.65599929,-73.59443374,"(40.65599929, -73.59443374)"
29394,8,ROCKLAND,NY59,W Route 59,8.8801,41.09922548,-74.01979464,"(41.09922548, -74.01979464)"
20060,5, , , ,0.0,42.02074129,-79.62674178,"(42.02074129, -79.62674178)"
33638,10,SUFFOLK,NY110,Broadway,2.6289,40.70758488,-73.42848544,"(40.70758488, -73.42848544)"
29968,8,ORANGE,980P,South St,1.5468,41.5075468,-74.02167446,"(41.5075468, -74.02167446)"
17329,5, , , ,0.0,43.12196686,-79.0357997,"(43.12196686, -79.0357997)"
2204,1,SARATOGA,NY32,Broad St,127.0546,42.79008979,-73.67840152,"(42.79008979, -73.67840152)"
30856,8,DUTCHESS,US9,DELAWAREafield St,66.5701,41.72033295,-73.93124283,"(41.72033295, -73.93124283)"
7819,3,OSWEGO,NY3,Main St,27.9784,43.45977007,-76.23167477,"(43.45977007, -76.23167477)"
21212,5,ERIE,NY240,State Rd,24.4539,42.64435217,-78.68473082,"(42.64435217, -78.68473082)"
37375,10,SUFFOLK,NY27A,W Main St,14.4805,40.73047221,-73.20085945,"(40.73047221, -73.20085945)"
26377,8,WESTCHESTER,NY127,Keeler Ave,0.0487,40.95425459,-73.72348161,"(40.95425459, -73.72348161)"
5912,2,ONEIDA,NY274,Steuben St,0.3434,43.24721492,-75.25644365,"(43.24721492, -75.25644365)"
23444,6,STEUBEN,NY36,Maple City Dr  N,27.2245,42.31762427,-77.65988931,"(42.31762427, -77.65988931)"
17249,5, , , ,0.0,43.2129827,-78.46566619,"(43.2129827, -78.46566619)"
22374,5,ERIE,NY277,Union Rd,17.8405,42.92927662,-78.75395407,"(42.92927662, -78.75395407)"
17847,5, , , ,0.0,43.09158473,-79.03004655,"(43.09158473, -79.03004655)"
25347,7,ST LAWRENCE,NY68,Canton St,2.7106,44.69022164,-75.48035042,"(44.69022164, -75.48035042)"
16349,5,ERIE,NY277,N Buffalo St,8.1248,42.78890874,-78.75065359,"(42.78890874, -78.75065359)"
42153,11, , , ,0.0,40.84156509,-73.88856005,"(40.84156509, -73.88856005)"
11335,4,ONTARIO,NY88,Newark St,0.1681,42.96492396,-77.07559125,"(42.96492396, -77.07559125)"
2254,1,SARATOGA,NY146,Route 146,37.0845,42.86273346,-73.78120721,"(42.86273346, -73.78120721)"
24016,7,FRANKLIN,NY30,Elm St,289.704,44.84956199,-74.29125288,"(44.84956199, -74.29125288)"
28719,8,WESTCHESTER,984E,Yonkers Ave,0.7635,40.92852506,-73.87074586,"(40.92852506, -73.87074586)"
21527,5,ERIE,US62,Niagara Falls Blvd,87.354,43.01880212,-78.8220297,"(43.01880212, -78.8220297)"
29692,8,ROCKLAND,NY59,W Route 59,9.3054,41.09682614,-74.01210608,"(41.09682614, -74.01210608)"
5709,2,MONTARIOGOMERY,NY10,Reed St,112.042,42.90175585,-74.5769289,"(42.90175585, -74.5769289)"
11104,4,LIVINGSTON,NY256,Perine St,0.228,42.56408927,-77.69360421,"(42.56408927, -77.69360421)"
28171,8,DUTCHESS,NY9D,W Main St,24.5631,41.6077583,-73.92071127,"(41.6077583, -73.92071127)"
16971,5,ERIE,NY324,Sheridan Dr,4.311,42.98095223,-78.82593106,"(42.98095223, -78.82593106)"
35103,10,SUFFOLK,NY110,New York Ave,12.4591,40.8468063,-73.4116172,"(40.8468063, -73.4116172)"
5332,2,HERKIMER,NY29,N Helmer Ave,12.3162,43.10768702,-74.77151345,"(43.10768702, -74.77151345)"
33738,10,SUFFOLK,NY27A,E Main St,15.9368,40.73492476,-73.1739826,"(40.73492476, -73.1739826)"
10347,4,MONROE,NY18,Latta Rd,82.6088,43.25300833,-77.66876207,"(43.25300833, -77.66876207)"
11855,4,MONROE,946D,Frontage Rd,0.8293,43.21607578,-77.44649445,"(43.21607578, -77.44649445)"
39268,10,SUFFOLK,NY112,Route 112,12.087,40.92628425,-73.04818861,"(40.92628425, -73.04818861)"
40108,10,SUFFOLK,NY27A,W Montauk Hwy,5.8039,40.68597845,-73.34439395,"(40.68597845, -73.34439395)"
30859,8,DUTCHESS,US9,North Rd,66.7765,41.72341129,-73.93171623,"(41.72341129, -73.93171623)"
39505,10,SUFFOLK,906D,Sunrise Hwy,8.2022,40.71719729,-73.31975786,"(40.71719729, -73.31975786)"
199,1,ALBANY,NY5,Central Ave,366.4517,42.69295226,-73.80457604,"(42.69295226, -73.80457604)"
16405,5,ERIE,NY263,Millersport Hwy,0.9211,42.97429423,-78.8039433,"(42.97429423, -78.8039433)"
8494,3,ONONDAGA,NY92,E GENESEEesee St,4.2475,43.0351131,-76.06778214,"(43.0351131, -76.06778214)"
33607,10,SUFFOLK,NY27A,Montauk Hwy,8.9648,40.69664835,-73.28944801,"(40.69664835, -73.28944801)"
15671,5,ERIE,US62,Niagara Falls Blvd,88.5598,43.03621382,-78.82303645,"(43.03621382, -78.82303645)"
10589,4,MONROE,NY253,Lehigh StaTIOGAn Rd,8.3683,43.05939336,-77.60454164,"(43.05939336, -77.60454164)"
8251,3,SENECA,NY414,Ovid St,59.544,42.90877194,-76.79582827,"(42.90877194, -76.79582827)"
6392,3,ONONDAGA,NY257,N Manlius St,2.1474,43.03232182,-76.00532883,"(43.03232182, -76.00532883)"
23012,6,STEUBEN,NY54A,State Hwy 54A,0.3458,42.40563178,-77.22325742,"(42.40563178, -77.22325742)"
24888,7,ST LAWRENCE,NY56,S Main St,38.2533,44.74916405,-74.99367894,"(44.74916405, -74.99367894)"
1781,1, , , ,0.0,42.87060476,-73.93193203,"(42.87060476, -73.93193203)"
11248,4,ONTARIO,NY21,S Main St,72.4209,42.88004892,-77.27553577,"(42.88004892, -77.27553577)"
23120,6,ALLEGANY,NY275,E Notch Rd,1.6669,42.08813602,-78.15374551,"(42.08813602, -78.15374551)"
38007,10,SUFFOLK,NY112,Route 112,7.1926,40.8684215,-72.9997155,"(40.8684215, -72.9997155)"
852,1,ALBANY,NY5,Central Ave,363.6119,42.72436844,-73.840348,"(42.72436844, -73.840348)"
40105,10,SUFFOLK,NY27A,W Montauk Hwy,5.719,40.68578749,-73.34602544,"(40.68578749, -73.34602544)"
7383,3,SENECA,NY96A,Lodi Interlaken Rd,4.838,42.61418413,-76.81956467,"(42.61418413, -76.81956467)"
