met type,date,mean/sum,min,max,%complete,comments
Precipitation,19/05/2014,16.0,,,100,
Precipitation,20/05/2014,3.8,,,100,
Precipitation,21/05/2014,0.0,,,100,
Precipitation,22/05/2014,2.8,,,100,
Precipitation,23/05/2014,15.0,,,100,
Precipitation,24/05/2014,11.0,,,100,
Precipitation,25/05/2014,3.6,,,100,
Precipitation,26/05/2014,7.2,,,100,
Precipitation,27/05/2014,4.2,,,100,
Precipitation,28/05/2014,1.4,,,100,
Precipitation,29/05/2014,0.6,,,100,
Precipitation,30/05/2014,0.2,,,100,
Precipitation,31/05/2014,0.0,,,100,
Precipitation,01/06/2014,0.0,,,100,
Precipitation,02/06/2014,2.6,,,100,
Precipitation,03/06/2014,0.2,,,100,
Precipitation,04/06/2014,17.4,,,100,
Precipitation,05/06/2014,0.6,,,100,
Precipitation,06/06/2014,0.6,,,100,
Precipitation,07/06/2014,18.4,,,100,
Precipitation,08/06/2014,0.4,,,100,
Precipitation,09/06/2014,13.4,,,100,
Precipitation,10/06/2014,6.6,,,100,
Precipitation,11/06/2014,0.2,,,100,
Precipitation,12/06/2014,0.0,,,100,
Precipitation,13/06/2014,0.6,,,100,
Precipitation,14/06/2014,0.0,,,100,
Precipitation,15/06/2014,0.0,,,100,
Precipitation,16/06/2014,0.0,,,100,
Precipitation,17/06/2014,0.0,,,100,
Precipitation,18/06/2014,0.0,,,100,
Precipitation,19/06/2014,0.0,,,100,
Precipitation,20/06/2014,0.0,,,100,
Precipitation,21/06/2014,0.0,,,100,
Precipitation,22/06/2014,0.0,,,100,
Precipitation,23/06/2014,0.0,,,100,
Precipitation,24/06/2014,0.0,,,100,
Precipitation,25/06/2014,0.0,,,100,
Precipitation,26/06/2014,3.2,,,100,
Precipitation,27/06/2014,8.2,,,100,
Precipitation,28/06/2014,1.2,,,100,
Precipitation,29/06/2014,1.6,,,100,
Precipitation,30/06/2014,0.0,,,100,
Precipitation,01/07/2014,0.0,,,100,
Precipitation,02/07/2014,0.0,,,100,
Precipitation,03/07/2014,3.8,,,100,
Precipitation,04/07/2014,21.0,,,100,
Precipitation,05/07/2014,8.0,,,100,
Precipitation,06/07/2014,0.0,,,100,
Precipitation,07/07/2014,3.0,,,100,
Precipitation,08/07/2014,3.6,,,100,
Precipitation,09/07/2014,0.0,,,100,
Precipitation,10/07/2014,0.0,,,100,
Precipitation,11/07/2014,0.0,,,100,
Precipitation,12/07/2014,3.0,,,100,
Precipitation,13/07/2014,2.2,,,100,
Precipitation,14/07/2014,5.8,,,100,
Precipitation,15/07/2014,0.2,,,100,
Precipitation,16/07/2014,4.8,,,100,
Precipitation,17/07/2014,0.0,,,100,
Precipitation,18/07/2014,0.0,,,100,
Precipitation,19/07/2014,12.6,,,100,
Precipitation,20/07/2014,0.0,,,100,
Precipitation,21/07/2014,0.0,,,100,
Precipitation,22/07/2014,0.0,,,100,
Precipitation,23/07/2014,0.0,,,100,
Precipitation,24/07/2014,0.0,,,100,
Precipitation,25/07/2014,0.0,,,100,
Precipitation,26/07/2014,0.0,,,100,
Precipitation,27/07/2014,5.6,,,100,
Precipitation,28/07/2014,7.4,,,100,
Precipitation,29/07/2014,0.0,,,100,
Precipitation,30/07/2014,0.0,,,100,
Precipitation,31/07/2014,0.2,,,100,
Precipitation,01/08/2014,21.2,,,100,
Precipitation,02/08/2014,24.8,,,100,
Precipitation,03/08/2014,0.0,,,100,
Precipitation,04/08/2014,5.6,,,100,
Precipitation,05/08/2014,11.6,,,100,
Precipitation,06/08/2014,1.2,,,100,
Precipitation,07/08/2014,0.0,,,100,
Precipitation,08/08/2014,0.0,,,100,
Precipitation,09/08/2014,2.8,,,100,
Precipitation,10/08/2014,14.8,,,100,
Precipitation,11/08/2014,3.4,,,100,
Precipitation,12/08/2014,2.4,,,100,
Precipitation,13/08/2014,7.4,,,100,
Precipitation,14/08/2014,15.0,,,100,
Precipitation,15/08/2014,0.0,,,100,
Precipitation,16/08/2014,0.0,,,100,
Precipitation,17/08/2014,5.2,,,100,
Precipitation,18/08/2014,8.0,,,100,
Precipitation,19/08/2014,7.2,,,100,
Precipitation,20/08/2014,5.8,,,100,
Precipitation,21/08/2014,4.0,,,100,
Precipitation,22/08/2014,2.4,,,100,
Precipitation,23/08/2014,1.6,,,100,
Precipitation,24/08/2014,3.4,,,100,
Precipitation,25/08/2014,12.0,,,100,
Precipitation,26/08/2014,2.4,,,100,
Precipitation,27/08/2014,8.0,,,100,
Precipitation,28/08/2014,4.2,,,100,
Precipitation,29/08/2014,12.4,,,100,
Precipitation,30/08/2014,1.4,,,100,
Precipitation,31/08/2014,0.8,,,100,
Precipitation,01/09/2014,5.8,,,100,
Precipitation,02/09/2014,0.0,,,100,
Precipitation,03/09/2014,0.0,,,100,
Precipitation,04/09/2014,0.0,,,100,
Precipitation,05/09/2014,0.0,,,100,
Precipitation,06/09/2014,0.0,,,100,
Precipitation,07/09/2014,0.0,,,100,
Precipitation,08/09/2014,0.0,,,100,
Precipitation,09/09/2014,0.0,,,100,
Precipitation,10/09/2014,0.0,,,100,
Precipitation,11/09/2014,0.0,,,92,
Precipitation,12/09/2014,0.0,,,46,
Precipitation,13/09/2014,0.0,,,42,
Precipitation,14/09/2014,0.0,,,25,
Precipitation,15/09/2014,,,,0,
Precipitation,16/09/2014,0.0,,,29,
Precipitation,17/09/2014,0.0,,,17,
Precipitation,18/09/2014,0.0,,,21,
Precipitation,19/09/2014,,,,0,
Precipitation,20/09/2014,,,,0,
Precipitation,21/09/2014,0.0,,,21,
Precipitation,22/09/2014,0.0,,,25,
Precipitation,23/09/2014,3.0,,,54,
Precipitation,24/09/2014,4.2,,,100,
Precipitation,25/09/2014,6.4,,,100,
Precipitation,26/09/2014,1.0,,,100,
Precipitation,27/09/2014,0.4,,,100,
Precipitation,28/09/2014,0.0,,,100,
Precipitation,29/09/2014,0.4,,,100,
Precipitation,30/09/2014,5.6,,,100,
Precipitation,01/10/2014,0.2,,,100,
Precipitation,02/10/2014,0.0,,,100,
Precipitation,03/10/2014,0.0,,,100,
Precipitation,04/10/2014,20.2,,,100,
Precipitation,05/10/2014,0.4,,,100,
Precipitation,06/10/2014,30.6,,,100,
Precipitation,07/10/2014,8.8,,,100,
Precipitation,08/10/2014,12.4,,,100,
Precipitation,09/10/2014,25.0,,,100,
Precipitation,10/10/2014,12.8,,,100,
Precipitation,11/10/2014,1.2,,,100,
Precipitation,12/10/2014,0.2,,,100,
Precipitation,13/10/2014,0.0,,,100,
Precipitation,14/10/2014,5.4,,,100,
Precipitation,15/10/2014,12.4,,,100,
Precipitation,16/10/2014,25.2,,,100,
Precipitation,17/10/2014,17.2,,,100,
Precipitation,18/10/2014,6.0,,,100,
Precipitation,19/10/2014,0.2,,,100,
Precipitation,20/10/2014,0.0,,,100,
Precipitation,21/10/2014,2.6,,,100,
Precipitation,22/10/2014,0.0,,,100,
Precipitation,23/10/2014,0.0,,,100,
Precipitation,24/10/2014,0.0,,,100,
Precipitation,25/10/2014,0.0,,,100,
Precipitation,26/10/2014,0.0,,,100,
Precipitation,27/10/2014,0.0,,,100,
Precipitation,28/10/2014,0.2,,,100,
Precipitation,29/10/2014,0.0,,,100,
Precipitation,30/10/2014,0.0,,,100,
Precipitation,31/10/2014,0.2,,,100,
Precipitation,01/11/2014,0.0,,,100,
Precipitation,02/11/2014,0.0,,,100,
Precipitation,03/11/2014,0.0,,,100,
Precipitation,04/11/2014,0.0,,,100,
Precipitation,05/11/2014,0.0,,,100,
Precipitation,06/11/2014,0.0,,,100,
Precipitation,07/11/2014,0.0,,,100,
Precipitation,08/11/2014,0.0,,,100,
Precipitation,09/11/2014,0.2,,,100,
Precipitation,10/11/2014,0.0,,,100,
Precipitation,11/11/2014,0.0,,,100,
Precipitation,12/11/2014,0.0,,,100,
Precipitation,13/11/2014,0.2,,,100,
Precipitation,14/11/2014,0.4,,,100,
Precipitation,15/11/2014,0.0,,,100,
Precipitation,16/11/2014,0.0,,,100,
Precipitation,17/11/2014,0.0,,,100,
Precipitation,18/11/2014,0.0,,,100,
Precipitation,19/11/2014,0.0,,,100,
Precipitation,20/11/2014,0.2,,,100,
Precipitation,21/11/2014,0.2,,,100,
Precipitation,22/11/2014,0.0,,,100,
Precipitation,23/11/2014,0.0,,,100,
Precipitation,24/11/2014,0.0,,,100,
Precipitation,25/11/2014,0.0,,,100,
Precipitation,26/11/2014,0.0,,,100,
Precipitation,27/11/2014,0.0,,,100,
Precipitation,28/11/2014,0.2,,,100,
Precipitation,29/11/2014,0.0,,,100,
Precipitation,30/11/2014,0.0,,,100,
Precipitation,01/12/2014,0.0,,,100,
Precipitation,02/12/2014,0.0,,,100,
Precipitation,03/12/2014,0.2,,,100,
Precipitation,04/12/2014,0.0,,,100,
Precipitation,05/12/2014,0.0,,,100,
Precipitation,06/12/2014,0.0,,,100,
Precipitation,07/12/2014,0.0,,,100,
Precipitation,08/12/2014,0.0,,,100,
Precipitation,09/12/2014,0.0,,,100,
Precipitation,10/12/2014,0.0,,,100,
Precipitation,11/12/2014,0.2,,,100,
Precipitation,12/12/2014,0.0,,,67,
Precipitation,13/12/2014,0.0,,,38,
Precipitation,14/12/2014,0.0,,,92,
Precipitation,15/12/2014,0.0,,,29,
Precipitation,16/12/2014,0.0,,,4,
Precipitation,17/12/2014,0.0,,,83,
Precipitation,18/12/2014,0.0,,,100,
Precipitation,19/12/2014,0.0,,,100,
Precipitation,20/12/2014,4.8,,,100,
Precipitation,21/12/2014,13.6,,,100,
Precipitation,22/12/2014,0.0,,,100,
Precipitation,23/12/2014,0.2,,,100,
Precipitation,24/12/2014,0.0,,,100,
Precipitation,25/12/2014,0.0,,,100,
Precipitation,26/12/2014,0.2,,,100,
Precipitation,27/12/2014,0.0,,,100,
Precipitation,28/12/2014,0.0,,,100,
Precipitation,29/12/2014,0.0,,,100,
Precipitation,30/12/2014,0.2,,,100,
Precipitation,31/12/2014,1.0,,,100,
Relative Humidity,08/07/2009,81.73,71.9,97.6,46,
Relative Humidity,09/07/2009,80.71,63.6,97.5,100,
Relative Humidity,10/07/2009,88.45,64.5,100.0,100,
Relative Humidity,11/07/2009,98.74,93.4,100.0,100,
Relative Humidity,12/07/2009,89.54,69.0,100.0,100,
Relative Humidity,13/07/2009,92.7,67.0,100.0,100,
Relative Humidity,14/07/2009,93.45,76.3,100.0,100,
Relative Humidity,15/07/2009,93.37,81.8,100.0,100,
Relative Humidity,16/07/2009,97.05,85.1,100.0,100,
Relative Humidity,17/07/2009,97.96,93.4,100.0,100,
Relative Humidity,18/07/2009,87.84,69.8,100.0,100,
Relative Humidity,19/07/2009,97.03,86.2,100.0,100,
Relative Humidity,20/07/2009,89.19,73.9,100.0,100,
Relative Humidity,21/07/2009,98.15,92.4,100.0,100,
Relative Humidity,22/07/2009,99.53,96.8,100.0,100,
Relative Humidity,23/07/2009,97.23,92.0,100.0,100,
Relative Humidity,24/07/2009,95.31,82.4,100.0,100,
Relative Humidity,25/07/2009,91.74,76.8,100.0,100,
Relative Humidity,26/07/2009,99.38,96.1,100.0,100,
Relative Humidity,27/07/2009,90.47,70.9,100.0,100,
Relative Humidity,28/07/2009,99.33,95.0,100.0,100,
Relative Humidity,29/07/2009,98.94,92.6,100.0,100,
Relative Humidity,30/07/2009,87.33,66.2,100.0,100,
Relative Humidity,31/07/2009,90.86,74.0,99.9,100,
Relative Humidity,01/08/2009,94.21,82.2,100.0,100,
Relative Humidity,02/08/2009,87.03,70.3,100.0,100,
Relative Humidity,03/08/2009,95.43,89.4,100.0,100,
Relative Humidity,04/08/2009,100.0,100.0,100.0,100,
Relative Humidity,05/08/2009,86.25,63.0,100.0,100,
Relative Humidity,06/08/2009,85.81,59.4,100.0,100,
Relative Humidity,07/08/2009,83.31,63.1,100.0,100,
Relative Humidity,08/08/2009,90.29,73.8,100.0,100,
Relative Humidity,09/08/2009,87.43,73.1,100.0,100,
Relative Humidity,10/08/2009,100.0,100.0,100.0,100,
Relative Humidity,11/08/2009,90.23,71.4,100.0,100,
Relative Humidity,12/08/2009,99.99,99.7,100.0,100,
Relative Humidity,13/08/2009,86.13,64.0,100.0,100,
Relative Humidity,14/08/2009,97.38,83.6,100.0,100,
Relative Humidity,15/08/2009,99.37,95.3,100.0,100,
Relative Humidity,16/08/2009,95.55,81.0,100.0,100,
Relative Humidity,17/08/2009,95.31,86.1,100.0,100,
Relative Humidity,18/08/2009,92.16,74.8,100.0,100,
Relative Humidity,19/08/2009,96.43,80.6,100.0,100,
Relative Humidity,20/08/2009,95.48,76.6,100.0,100,
Relative Humidity,21/08/2009,88.53,63.5,100.0,100,
Relative Humidity,22/08/2009,91.55,77.2,100.0,100,
Relative Humidity,23/08/2009,99.03,95.6,100.0,100,
Relative Humidity,24/08/2009,94.08,74.8,100.0,100,
Relative Humidity,25/08/2009,95.26,81.1,100.0,100,
Relative Humidity,26/08/2009,100.0,100.0,100.0,100,
Relative Humidity,27/08/2009,98.08,89.3,100.0,100,
Relative Humidity,28/08/2009,96.12,84.9,100.0,100,
Relative Humidity,29/08/2009,89.96,68.2,100.0,100,
Relative Humidity,30/08/2009,100.0,100.0,100.0,100,
Relative Humidity,31/08/2009,98.98,85.7,100.0,100,
Relative Humidity,01/09/2009,98.46,86.9,100.0,100,
Relative Humidity,02/09/2009,99.95,99.5,100.0,100,
Relative Humidity,03/09/2009,96.98,84.1,100.0,100,
Relative Humidity,04/09/2009,95.65,85.8,100.0,100,
Relative Humidity,05/09/2009,96.03,84.7,100.0,100,
Relative Humidity,06/09/2009,91.65,83.0,100.0,100,
Relative Humidity,07/09/2009,97.1,84.7,100.0,100,
Relative Humidity,08/09/2009,100.0,100.0,100.0,100,
Relative Humidity,09/09/2009,86.92,65.1,100.0,100,
Relative Humidity,10/09/2009,82.78,66.8,96.3,100,
Relative Humidity,11/09/2009,78.9,68.5,90.6,100,
Relative Humidity,12/09/2009,83.7,62.2,98.0,100,
Relative Humidity,13/09/2009,80.77,70.8,99.3,100,
Relative Humidity,14/09/2009,88.93,79.5,97.7,100,
Relative Humidity,15/09/2009,91.68,78.6,100.0,100,
Relative Humidity,16/09/2009,85.58,69.1,94.7,100,
Relative Humidity,17/09/2009,80.69,72.5,88.6,100,
Relative Humidity,18/09/2009,84.24,75.0,92.6,100,
Relative Humidity,19/09/2009,89.75,79.1,100.0,100,
Relative Humidity,20/09/2009,86.35,59.3,100.0,100,
Relative Humidity,21/09/2009,95.64,88.1,100.0,100,
Relative Humidity,22/09/2009,99.48,95.1,100.0,100,
Relative Humidity,23/09/2009,96.99,89.2,100.0,100,
Relative Humidity,24/09/2009,92.37,77.5,100.0,100,
Relative Humidity,25/09/2009,94.13,85.8,100.0,100,
Relative Humidity,26/09/2009,95.22,81.1,100.0,100,
Relative Humidity,27/09/2009,96.85,91.9,100.0,100,
Relative Humidity,28/09/2009,100.0,100.0,100.0,100,
Relative Humidity,29/09/2009,99.4,96.8,100.0,100,
Relative Humidity,30/09/2009,97.02,87.3,100.0,100,
Relative Humidity,01/10/2009,89.15,74.0,100.0,100,
Relative Humidity,02/10/2009,95.98,89.8,100.0,100,
Relative Humidity,03/10/2009,97.78,91.0,100.0,100,
Relative Humidity,04/10/2009,93.05,81.0,100.0,100,
Relative Humidity,05/10/2009,91.01,83.0,100.0,100,
Relative Humidity,06/10/2009,100.0,100.0,100.0,100,
Relative Humidity,07/10/2009,86.82,70.8,100.0,100,
Relative Humidity,08/10/2009,83.28,64.4,94.5,100,
Relative Humidity,09/10/2009,96.0,88.4,100.0,100,
Relative Humidity,10/10/2009,98.15,86.6,100.0,100,
Relative Humidity,11/10/2009,97.59,89.5,100.0,100,
Relative Humidity,12/10/2009,87.74,68.1,100.0,100,
Relative Humidity,13/10/2009,93.78,73.6,100.0,100,
Relative Humidity,14/10/2009,89.98,74.3,100.0,100,
Relative Humidity,15/10/2009,95.59,87.6,100.0,100,
Relative Humidity,16/10/2009,92.22,71.2,100.0,100,
Relative Humidity,17/10/2009,83.47,67.9,95.9,100,
Relative Humidity,18/10/2009,88.03,81.2,95.7,100,
Relative Humidity,19/10/2009,91.63,81.4,100.0,100,
Relative Humidity,20/10/2009,95.03,80.7,100.0,100,
Relative Humidity,21/10/2009,94.65,82.3,100.0,100,
Relative Humidity,22/10/2009,97.86,87.8,100.0,100,
Relative Humidity,23/10/2009,99.6,96.4,100.0,100,
Relative Humidity,24/10/2009,99.01,96.0,100.0,100,
Relative Humidity,25/10/2009,97.42,88.5,100.0,100,
Relative Humidity,26/10/2009,96.32,84.3,100.0,100,
Relative Humidity,27/10/2009,96.38,79.0,100.0,100,
Relative Humidity,28/10/2009,99.25,94.4,100.0,100,
Relative Humidity,29/10/2009,99.48,96.2,100.0,100,
Relative Humidity,30/10/2009,97.2,88.9,100.0,100,
Relative Humidity,31/10/2009,99.93,98.3,100.0,100,
Relative Humidity,01/11/2009,99.1,94.0,100.0,100,
Relative Humidity,02/11/2009,97.8,89.3,100.0,100,
Relative Humidity,03/11/2009,97.87,90.1,100.0,100,
Relative Humidity,04/11/2009,99.33,94.7,100.0,100,
Relative Humidity,05/11/2009,100.0,99.9,100.0,100,
Relative Humidity,06/11/2009,99.35,93.7,100.0,100,
Relative Humidity,07/11/2009,98.97,94.3,100.0,100,
Relative Humidity,08/11/2009,96.82,88.4,100.0,100,
Relative Humidity,09/11/2009,99.63,95.7,100.0,100,
Relative Humidity,10/11/2009,100.0,100.0,100.0,100,
Relative Humidity,11/11/2009,100.0,100.0,100.0,100,
Relative Humidity,12/11/2009,99.62,95.7,100.0,100,
Relative Humidity,13/11/2009,99.95,98.9,100.0,100,
Relative Humidity,14/11/2009,97.78,91.7,100.0,100,
Relative Humidity,15/11/2009,99.9,99.0,100.0,100,
Relative Humidity,16/11/2009,99.39,96.7,100.0,100,
Relative Humidity,17/11/2009,98.9,91.2,100.0,100,
Relative Humidity,18/11/2009,100.0,100.0,100.0,100,
Relative Humidity,19/11/2009,97.78,94.0,100.0,100,
Relative Humidity,20/11/2009,99.45,93.9,100.0,100,
Relative Humidity,21/11/2009,99.93,98.7,100.0,100,
Relative Humidity,22/11/2009,99.81,97.8,100.0,100,
Relative Humidity,23/11/2009,97.95,90.7,100.0,100,
Relative Humidity,24/11/2009,100.0,100.0,100.0,100,
Relative Humidity,25/11/2009,98.53,92.9,100.0,100,
Relative Humidity,26/11/2009,99.11,94.1,100.0,100,
Relative Humidity,27/11/2009,99.64,95.7,100.0,100,
Relative Humidity,28/11/2009,100.0,100.0,100.0,100,
Relative Humidity,29/11/2009,99.96,99.5,100.0,100,
Relative Humidity,30/11/2009,93.16,84.5,100.0,100,
Relative Humidity,01/12/2009,91.8,84.8,100.0,100,
Relative Humidity,02/12/2009,100.0,100.0,100.0,100,
Relative Humidity,03/12/2009,98.95,96.5,100.0,100,
Relative Humidity,04/12/2009,99.55,95.8,100.0,100,
Relative Humidity,05/12/2009,100.0,100.0,100.0,100,
Relative Humidity,06/12/2009,99.65,96.4,100.0,100,
Relative Humidity,07/12/2009,99.97,99.6,100.0,100,
Relative Humidity,08/12/2009,100.0,100.0,100.0,100,
Relative Humidity,09/12/2009,100.0,100.0,100.0,100,
Relative Humidity,10/12/2009,98.52,88.4,100.0,100,
Relative Humidity,11/12/2009,97.22,88.3,100.0,100,
Relative Humidity,12/12/2009,98.55,90.8,100.0,100,
Relative Humidity,13/12/2009,98.19,94.7,100.0,100,
Relative Humidity,14/12/2009,97.07,91.9,100.0,100,
Relative Humidity,15/12/2009,99.98,99.5,100.0,100,
Relative Humidity,16/12/2009,99.98,99.5,100.0,100,
Relative Humidity,17/12/2009,91.58,82.9,100.0,100,
Relative Humidity,18/12/2009,84.6,77.7,88.0,100,
Relative Humidity,19/12/2009,93.68,79.2,100.0,100,
Relative Humidity,20/12/2009,92.98,79.3,100.0,100,
Relative Humidity,21/12/2009,99.21,96.0,100.0,100,
Relative Humidity,22/12/2009,99.26,94.3,100.0,100,
Relative Humidity,23/12/2009,96.31,90.1,100.0,100,
Relative Humidity,24/12/2009,100.0,100.0,100.0,100,
Relative Humidity,25/12/2009,99.72,96.7,100.0,100,
Relative Humidity,26/12/2009,100.0,99.9,100.0,100,
Relative Humidity,27/12/2009,99.0,95.8,100.0,100,
Relative Humidity,28/12/2009,99.4,92.6,100.0,100,
Relative Humidity,29/12/2009,100.0,100.0,100.0,100,
Relative Humidity,30/12/2009,100.0,100.0,100.0,100,
Relative Humidity,31/12/2009,95.57,88.3,100.0,100,
Relative Humidity,01/01/2010,93.36,77.5,100.0,100,
Relative Humidity,02/01/2010,99.43,94.7,100.0,100,
Relative Humidity,03/01/2010,97.66,90.4,100.0,100,
Relative Humidity,04/01/2010,88.44,72.4,100.0,100,
Relative Humidity,05/01/2010,99.85,98.7,100.0,100,
Relative Humidity,06/01/2010,95.17,83.7,100.0,100,
Relative Humidity,07/01/2010,83.08,67.0,93.1,100,
Relative Humidity,08/01/2010,85.09,74.1,97.9,100,
Relative Humidity,09/01/2010,89.37,84.5,94.4,100,
Relative Humidity,10/01/2010,94.66,87.8,100.0,100,
Relative Humidity,11/01/2010,100.0,100.0,100.0,100,
Relative Humidity,12/01/2010,100.0,100.0,100.0,100,
Relative Humidity,13/01/2010,100.0,100.0,100.0,100,
Relative Humidity,14/01/2010,99.93,98.7,100.0,100,
Relative Humidity,15/01/2010,100.0,100.0,100.0,100,
Relative Humidity,16/01/2010,99.89,98.4,100.0,100,
Relative Humidity,17/01/2010,99.15,92.9,100.0,100,
Relative Humidity,18/01/2010,100.0,100.0,100.0,100,
Relative Humidity,19/01/2010,97.31,92.3,100.0,100,
Relative Humidity,20/01/2010,99.37,92.0,100.0,100,
Relative Humidity,21/01/2010,100.0,100.0,100.0,100,
Relative Humidity,22/01/2010,99.98,99.6,100.0,100,
Relative Humidity,23/01/2010,99.38,91.9,100.0,100,
Relative Humidity,24/01/2010,99.99,99.8,100.0,100,
Relative Humidity,25/01/2010,96.31,86.9,100.0,100,
Relative Humidity,26/01/2010,91.69,87.2,94.5,100,
Relative Humidity,27/01/2010,97.81,89.7,100.0,100,
Relative Humidity,28/01/2010,99.94,98.9,100.0,100,
Relative Humidity,29/01/2010,96.61,84.7,100.0,100,
Relative Humidity,30/01/2010,88.4,71.4,100.0,100,
Relative Humidity,31/01/2010,99.62,97.5,100.0,100,
Relative Humidity,01/02/2010,99.5,96.7,100.0,100,
Relative Humidity,02/02/2010,100.0,100.0,100.0,100,
Relative Humidity,03/02/2010,100.0,100.0,100.0,100,
Relative Humidity,04/02/2010,99.19,95.3,100.0,100,
Relative Humidity,05/02/2010,98.06,87.7,100.0,100,
Relative Humidity,06/02/2010,97.78,88.3,100.0,100,
Relative Humidity,07/02/2010,100.0,99.9,100.0,100,
Relative Humidity,08/02/2010,91.59,82.8,100.0,100,
Relative Humidity,09/02/2010,88.83,80.5,94.1,100,
Relative Humidity,10/02/2010,84.43,59.6,95.9,100,
Relative Humidity,11/02/2010,80.87,60.7,94.5,100,
Relative Humidity,12/02/2010,91.33,83.0,98.1,100,
Relative Humidity,13/02/2010,83.74,70.1,95.3,100,
Relative Humidity,14/02/2010,89.93,70.5,100.0,100,
Relative Humidity,15/02/2010,100.0,100.0,100.0,100,
Relative Humidity,16/02/2010,98.7,90.2,100.0,100,
Relative Humidity,17/02/2010,99.91,98.9,100.0,100,
Relative Humidity,18/02/2010,99.97,99.4,100.0,100,
Relative Humidity,19/02/2010,99.7,97.4,100.0,100,
Relative Humidity,20/02/2010,95.98,80.2,100.0,100,
Relative Humidity,21/02/2010,97.13,88.1,100.0,100,
Relative Humidity,22/02/2010,89.81,82.2,95.2,100,
Relative Humidity,23/02/2010,93.55,82.0,100.0,100,
Relative Humidity,24/02/2010,99.58,95.4,100.0,100,
Relative Humidity,25/02/2010,97.02,85.0,100.0,100,
Relative Humidity,26/02/2010,93.98,72.6,100.0,100,
Relative Humidity,27/02/2010,99.74,97.7,100.0,100,
Relative Humidity,28/02/2010,99.38,92.3,100.0,100,
Relative Humidity,01/03/2010,88.14,66.4,100.0,100,
Relative Humidity,02/03/2010,72.51,57.6,84.7,100,
Relative Humidity,03/03/2010,85.65,73.3,94.2,100,
Relative Humidity,04/03/2010,84.36,60.9,100.0,100,
Relative Humidity,05/03/2010,89.95,72.2,100.0,100,
Relative Humidity,06/03/2010,87.68,73.2,98.7,100,
Relative Humidity,07/03/2010,78.25,54.0,97.1,100,
Relative Humidity,08/03/2010,64.7,37.2,84.9,100,
Relative Humidity,09/03/2010,70.32,54.2,86.4,100,
Relative Humidity,10/03/2010,81.07,67.0,91.8,100,
Relative Humidity,11/03/2010,80.71,55.0,100.0,100,
Relative Humidity,12/03/2010,87.96,74.6,100.0,100,
Relative Humidity,13/03/2010,93.41,87.3,100.0,100,
Relative Humidity,14/03/2010,94.8,82.2,100.0,100,
Relative Humidity,15/03/2010,83.51,59.1,100.0,100,
Relative Humidity,16/03/2010,77.38,54.9,100.0,100,
Relative Humidity,17/03/2010,96.08,72.4,100.0,100,
Relative Humidity,18/03/2010,88.5,68.3,100.0,100,
Relative Humidity,19/03/2010,98.19,88.9,100.0,100,
Relative Humidity,20/03/2010,99.38,96.0,100.0,100,
Relative Humidity,21/03/2010,97.73,86.2,100.0,100,
Relative Humidity,22/03/2010,97.3,82.1,100.0,100,
Relative Humidity,23/03/2010,99.4,93.3,100.0,100,
Relative Humidity,24/03/2010,100.0,100.0,100.0,100,
Relative Humidity,25/03/2010,96.92,80.3,100.0,100,
Relative Humidity,26/03/2010,99.32,96.8,100.0,100,
Relative Humidity,27/03/2010,94.84,79.5,100.0,100,
Relative Humidity,28/03/2010,92.98,78.3,100.0,100,
Relative Humidity,29/03/2010,99.81,97.3,100.0,100,
Relative Humidity,30/03/2010,99.85,97.8,100.0,100,
Relative Humidity,31/03/2010,99.93,99.0,100.0,100,
Relative Humidity,01/04/2010,99.86,98.3,100.0,100,
Relative Humidity,02/04/2010,98.22,90.5,100.0,100,
Relative Humidity,03/04/2010,95.61,82.2,100.0,100,
Relative Humidity,04/04/2010,89.4,68.2,100.0,100,
Relative Humidity,05/04/2010,98.7,92.6,100.0,100,
Relative Humidity,06/04/2010,90.65,70.3,100.0,100,
Relative Humidity,07/04/2010,93.04,69.7,100.0,100,
