countrycode,countryname,year,SH_UHC_NOP1_CG,SH_UHC_NOP1_TO,SH_UHC_NOP1_ZG,SH_UHC_NOP1_ZS,SH_UHC_NOP2_CG,SH_UHC_NOP2_TO,SH_UHC_NOP2_ZG,SH_UHC_NOP2_ZS,SH_UHC_OOPC_10_TO,SH_UHC_OOPC_10_ZS,SH_UHC_OOPC_25_TO,SH_UHC_OOPC_25_ZS,SH_UHC_SRVS_CV_XD
SAS,South Asia,2005.0,NaN,5.6475E7,NaN,3.731806516647339,NaN,4.104E7,NaN,2.7164039611816406,1.81664E8,12.012433052062988,3.2939E7,2.178880214691162,NaN
SAS,South Asia,2010.0,NaN,5.7122E7,NaN,3.503483295440674,NaN,6.1727E7,NaN,3.785103082656861,2.20936992E8,13.5249662399292,4.9349E7,3.026416301727295,NaN
SEN,Senegal,2001.0,0.0131155997514724,123000.0,0.6902899742126465,1.2115199565887451,0.0244944002479314,95000.0,0.7901399731636047,0.9375343918800354,162000.0,1.600013017654419,15000.0,0.1469677984714508,NaN
SEN,Senegal,2005.0,0.0099058002233505,142000.0,0.5213599801063538,1.2658339738845823,0.0238230992108583,120000.0,0.7684900164604187,1.069445013999939,156000.0,1.3846499919891355,0.0,0.0,NaN
SEN,Senegal,2011.0,0.0123718995600938,146000.0,0.6511499881744385,1.0967010259628296,0.0306010004132986,188000.0,0.9871299862861632,1.416458010673523,443000.0,3.326921939849853,26000.0,0.1935804933309555,NaN
SLE,Sierra Leone,2003.0,0.0346812009811401,133000.0,1.8253300189971924,2.5647358894348145,0.0577737018465995,67000.0,1.863669991493225,1.295809984207153,542000.0,10.417309761047363,33000.0,0.6438727974891663,NaN
SRB,Serbia,2003.0,3.306999860797E-4,2000.0,0.0174100007861852,0.0261237993836402,0.0017985999584197,18000.0,0.0580199994146823,0.2453877031803131,580000.0,7.753714084625244,99000.0,1.325423002243042,NaN
SRB,Serbia,2004.0,1.300000003539E-4,3000.0,0.0068399999290704,0.0399582982063293,0.0033823000267148,40000.0,0.1091099977493286,0.5366678237915039,640000.0,8.56894302368164,130000.0,1.745352029800415,NaN
SRB,Serbia,2005.0,4.526000120677E-4,6000.0,0.02381999976933,0.0818841978907585,0.0041001997888088,37000.0,0.1322599947452545,0.4933998882770538,806000.0,10.830269813537598,160000.0,2.147618055343628,NaN
SRB,Serbia,2006.0,1.327000063611E-4,2000.0,0.0069800000637769,0.0325822010636329,0.0012837999965995,14000.0,0.0414099991321563,0.1955935060977935,762000.0,10.283140182495115,114000.0,1.5359489917755127,NaN
SRB,Serbia,2007.0,2.681000041775E-4,3000.0,0.014109999872744,0.0369376987218856,0.0014881000388413,28000.0,0.0480000004172325,0.3819943964481354,842000.0,11.413129806518556,106000.0,1.4379479885101318,NaN
SRB,Serbia,2008.0,2.538000117056E-4,3000.0,0.0133600002154707,0.0455930009484291,0.0018942999886348,14000.0,0.0611100010573864,0.1949680000543594,704000.0,9.583351135253906,108000.0,1.4680780172348022,NaN
SRB,Serbia,2009.0,1.312999957008E-4,2000.0,0.0069099999964237,0.0229403004050254,0.0018709000432863,17000.0,0.0603500008583068,0.2348165959119796,607000.0,8.296954154968262,47000.0,0.6450098752975464,NaN
SRB,Serbia,2010.0,8.330000127898529E-5,4000.0,0.0043899999000132,0.0493833012878894,0.0013506000395864,12000.0,0.0435700006783008,0.1645842939615249,659000.0,9.03822326660156,54000.0,0.7383887767791748,NaN
SSF,Sub-Saharan Africa,2000.0,NaN,1.5431E7,NaN,2.324453353881836,NaN,1.397E7,NaN,2.104536771774292,5.7122E7,8.613795280456543,1.0802E7,1.6273926496505735,NaN
SSF,Sub-Saharan Africa,2005.0,NaN,1.1832E7,NaN,1.5619847774505615,NaN,1.025E7,NaN,1.353217363357544,7.26E7,9.582966804504396,1.5651E7,2.0962793827056885,NaN
SSF,Sub-Saharan Africa,2010.0,NaN,1.3941E7,NaN,1.6072502136230469,NaN,1.2427E7,NaN,1.432798147201538,8.9039E7,10.261695861816406,2.1942E7,2.5344831943511963,NaN
STP,Sao Tome and Principe,2000.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14000.0,10.196649551391602,1000.0,0.959498405456543,NaN
SVK,Slovak Republic,2004.0,4.8999998398358E-5,1000.0,0.0025800000876188,0.0269460007548332,6.437000120058E-4,0.0,0.0207599997520446,0.0058681000955402,284000.0,5.281938076019287,23000.0,0.4299837052822113,NaN
SVK,Slovak Republic,2005.0,0.0,0.0,0.0,0.0,2.045000001089E-4,1000.0,0.0065999999642372,0.0194083992391824,286000.0,5.324010848999023,26000.0,0.4770785868167877,NaN
SVK,Slovak Republic,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222000.0,4.136145114898682,22000.0,0.4177942872047424,NaN
SVK,Slovak Republic,2007.0,0.0,0.0,0.0,0.0,1.0200000360782724E-5,0.0,3.300000098533E-4,0.007025099825114,228000.0,4.246654987335205,19000.0,0.3514426946640014,NaN
SVK,Slovak Republic,2008.0,0.0,0.0,0.0,0.0,1.5120000171E-4,3000.0,0.0048799999058246,0.0564519017934799,254000.0,4.72118091583252,29000.0,0.5431298017501831,NaN
SVK,Slovak Republic,2009.0,0.0,0.0,0.0,0.0,1.9299999621580355E-5,2000.0,6.220000213943E-4,0.0401954017579555,266000.0,4.943115234375,24000.0,0.4424636960029602,NaN
SVK,Slovak Republic,2010.0,0.0,0.0,0.0,0.0,4.990000161342323E-5,1000.0,0.0016100000357255,0.0211683996021747,203000.0,3.7661290168762207,24000.0,0.4376330077648163,NaN
SVN,Slovenia,1999.0,0.0,0.0,0.0,0.0,8.990000060293823E-5,0.0,0.0028999999631196,0.0,59000.0,2.957629919052124,4000.0,0.2159799933433532,NaN
SVN,Slovenia,2007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32000.0,1.5668100118637085,1000.0,0.0416899994015693,NaN
SVN,Slovenia,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,2.9024100303649902,5000.0,0.2597599923610687,NaN
SWE,Sweden,1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489000.0,5.528865814208984,61000.0,0.6941245198249817,NaN
SWZ,Eswatini,2009.0,0.022376799955964,16000.0,1.1777299642562866,1.3631370067596436,0.0378610007464885,15000.0,1.2213200330734253,1.2909480333328247,158000.0,13.389240264892578,24000.0,2.04224705696106,NaN
TCD,Chad,2003.0,0.0203267000615596,127000.0,1.0698299407958984,1.363163948059082,0.0345765985548496,77000.0,1.115380048751831,0.822085976600647,587000.0,6.278662204742432,21000.0,0.2220059037208557,NaN
TGO,Togo,2006.0,0.0271924007683992,148000.0,1.4311800003051758,2.535923957824707,0.0505369007587432,93000.0,1.6302200555801392,1.5945700407028198,622000.0,10.65254020690918,1000.0,0.0237703006714582,NaN
THA,Thailand,1994.0,0.0016769999638199,147000.0,0.0882700011134147,0.2494311928749084,0.0119324000552296,860000.0,0.3849200010299682,1.4599030017852783,3932000.0,6.676126003265381,1094000.0,1.858031988143921,NaN
THA,Thailand,1996.0,9.179000044241E-4,183000.0,0.048310000449419,0.3045175969600677,0.0094504002481698,798000.0,0.3048500120639801,1.3273780345916748,3864000.0,6.423508167266846,1225000.0,2.0364511013031006,NaN
THA,Thailand,1998.0,4.918000195175E-4,84000.0,0.0258799996227026,0.1361822932958603,0.006295499857515,616000.0,0.2030799984931945,1.0003570318222046,3362000.0,5.457503795623779,684000.0,1.1111780405044556,NaN
THA,Thailand,2010.0,0.0083168996497988,83000.0,0.4377300143241882,0.1234558969736099,0.0108583997935056,226000.0,0.350270003080368,0.3359119892120361,2275000.0,3.384506940841675,455000.0,0.6767216920852661,NaN
TJK,Tajikistan,1999.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,908000.0,14.850000381469728,238000.0,3.900000095367432,NaN
TJK,Tajikistan,2003.0,0.0246919002383947,244000.0,1.2995699644088743,3.7128849029541016,0.0727991014719009,231000.0,2.348360061645508,3.504726886749268,1159000.0,17.61669921875,352000.0,5.35256814956665,NaN
TJK,Tajikistan,2007.0,0.0053035002201795,101000.0,0.2791300117969513,1.4168239831924438,0.0373613014817237,242000.0,1.205199956893921,3.3883650302886963,808000.0,11.302220344543455,195000.0,2.72291898727417,NaN
TLS,Timor-Leste,2001.0,0.0080025000497698,9000.0,0.4211899936199188,1.0017060041427612,0.0185483004897832,6000.0,0.598330020904541,0.6508004069328308,23000.0,2.5884549617767334,0.0,0.0,NaN
TUN,Tunisia,1995.0,0.0067261001095175,106000.0,0.3540099859237671,1.1618289947509766,0.0258740000426769,172000.0,0.8346400260925293,1.8884210586547847,1158000.0,12.704580307006836,16000.0,0.1762526929378509,NaN
TUN,Tunisia,2010.0,0.0018796999938786,46000.0,0.0989300012588501,0.4351472854614258,0.011889100074768,125000.0,0.3835200071334839,1.1749409437179563,1776000.0,16.69417953491211,252000.0,2.365936040878296,NaN
TUR,Turkey,2002.0,5.541000282391E-4,160000.0,0.0291600003838539,0.2460117042064666,0.0051974998787045,205000.0,0.1676599979400634,0.3149519860744476,3914000.0,6.00768518447876,695000.0,1.066329002380371,NaN
TUR,Turkey,2003.0,5.002000252716E-4,76000.0,0.0263299997895956,0.1149984970688819,0.0044355997815728,341000.0,0.1430899947881698,0.516644299030304,3125000.0,4.729324817657471,652000.0,0.9866163730621338,NaN
TUR,Turkey,2004.0,4.860000044573E-4,113000.0,0.0255800001323223,0.1685514003038406,0.0036516999825835,335000.0,0.1177999973297119,0.4999319016933441,3732000.0,5.570191860198975,696000.0,1.0383340120315552,NaN
TUR,Turkey,2005.0,5.04900002852E-4,54000.0,0.0265699997544288,0.0790510028600692,0.0033837999217212,151000.0,0.1091499999165535,0.223003402352333,3442000.0,5.068408012390137,595000.0,0.8760014176368713,NaN
TUR,Turkey,2006.0,2.972999936901E-4,83000.0,0.0156500004231929,0.1203126981854438,0.0033807998988777,128000.0,0.1090599969029426,0.1862120032310485,3439000.0,5.0016679763793945,619000.0,0.8999823927879333,NaN
TUR,Turkey,2007.0,3.171999996993E-4,93000.0,0.0166999995708465,0.1341722011566162,0.002983900019899,321000.0,0.0962499976158142,0.4615893959999084,3578000.0,5.141582012176514,630000.0,0.9056596755981444,NaN
TUR,Turkey,2008.0,9.049999789567664E-5,27000.0,0.004759999923408,0.0384213998913764,0.0024039999116212,215000.0,0.0775500014424324,0.3056339919567108,2620000.0,3.7188720703125,479000.0,0.6803637146949768,NaN
TUR,Turkey,2009.0,1.540999946882E-4,38000.0,0.00810999982059,0.0525843985378742,0.0022547000553458,139000.0,0.0727299973368644,0.1951591074466705,2560000.0,3.5888240337371826,524000.0,0.734803318977356,NaN
TUR,Turkey,2010.0,2.397000062046E-4,174000.0,0.0126200001686811,0.2407581955194473,0.0025869000237435,169000.0,0.0834499970078468,0.2332475930452346,2792000.0,3.860697031021118,429000.0,0.5924862027168274,NaN
TUR,Turkey,2011.0,5.779999992228113E-5,7000.0,0.0030400000978261,0.0094036003574728,0.0022275999654084,199000.0,0.0718600004911422,0.271683394908905,2453000.0,3.342089891433716,330000.0,0.4497196078300476,NaN
TUR,Turkey,2012.0,2.370000038354192E-5,69000.0,0.0012499999720603,0.0930574983358383,0.0012520999880507,149000.0,0.0403899997472763,0.1999754011631012,2312000.0,3.10109806060791,239000.0,0.3199194073677063,NaN
TZA,Tanzania,2008.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4723000.0,10.91553020477295,885000.0,2.0462400913238525,NaN
TZA,Tanzania,2010.0,0.0227460004389286,1287000.0,1.197160005569458,2.79102110862732,0.053050298243761,733000.0,1.711300015449524,1.5893080234527588,4478000.0,9.71358871459961,769000.0,1.667816996574402,NaN
TZA,Tanzania,2012.0,0.0226358007639646,1170000.0,1.1913599967956543,2.383960962295532,0.0495713017880916,915000.0,1.5990699529647827,1.8640060424804688,4847000.0,9.874360084533691,1218000.0,2.480539083480835,NaN
UGA,Uganda,1996.0,0.0394495986402034,583000.0,2.076299905776977,2.750998020172119,0.0607918016612529,317000.0,1.961030006408692,1.4939039945602417,3099000.0,14.617980003356934,517000.0,2.440659046173096,NaN
UGA,Uganda,1999.0,0.0334042012691497,598000.0,1.7581199407577517,2.570828914642334,0.0589768998324871,374000.0,1.9024800062179563,1.6060819625854492,2693000.0,11.569720268249512,622000.0,2.671106100082397,NaN
UGA,Uganda,2002.0,0.0338519997894763,690000.0,1.7816799879074097,2.683448076248169,0.0570813007652759,381000.0,1.8413300514221191,1.481603980064392,3089000.0,12.01175022125244,660000.0,2.567272901535034,NaN
UKR,Ukraine,2002.0,0.0011532000498846,187000.0,0.0606999993324279,0.3881056904792785,0.012623599730432,757000.0,0.4072099924087524,1.5710550546646118,5981000.0,12.40762996673584,861000.0,1.7871479988098145,NaN
UKR,Ukraine,2003.0,4.755000118166E-4,99000.0,0.0250300001353025,0.2064040005207061,0.0061980001628398,438000.0,0.1999399960041046,0.9154390096664428,4885000.0,10.217780113220217,675000.0,1.4111679792404177,NaN
UKR,Ukraine,2004.0,3.493000112939E-4,21000.0,0.0183799993246793,0.0441205017268657,0.0045594000257551,342000.0,0.1470800042152404,0.7200027704238892,4902000.0,10.330470085144045,597000.0,1.2588249444961548,NaN
UKR,Ukraine,2005.0,1.008999970508E-4,15000.0,0.0053099999204277,0.0326051004230976,0.0017174000386148,129000.0,0.0553999990224838,0.274813711643219,3865000.0,8.204703330993652,436000.0,0.9257429242134094,NaN
UKR,Ukraine,2006.0,1.4100000043981709E-5,0.0,7.440000190399E-4,0.0,9.798000101E-4,88000.0,0.0316100008785724,0.1883336007595062,3913000.0,8.362252235412598,460000.0,0.9841414093971252,NaN
UKR,Ukraine,2007.0,0.0,0.0,0.0,0.0,4.308999923523E-4,30000.0,0.0138999996706843,0.0640985965728759,4217000.0,9.067743301391602,538000.0,1.1572070121765137,NaN
UKR,Ukraine,2008.0,0.0,0.0,0.0,0.0,5.165999755263E-4,47000.0,0.016669999808073,0.1010792031884193,2695000.0,5.826797962188721,340000.0,0.7350021004676819,NaN
UKR,Ukraine,2009.0,2.789999962260481E-5,0.0,0.0014700000174343,0.0,5.950999911874E-4,70000.0,0.019200000911951,0.1529923975467682,3143000.0,6.82566499710083,379000.0,0.8221871852874756,NaN
UKR,Ukraine,2010.0,0.0,0.0,0.0,0.0,4.307999915909E-4,15000.0,0.0138999996706843,0.0326707996428012,3167000.0,6.905002117156982,406000.0,0.8858197927474976,NaN
UKR,Ukraine,2011.0,2.660000063769985E-6,1000.0,1.400000037392E-4,0.0022396999411284,2.559999993536E-4,13000.0,0.0082599995657801,0.0292892009019851,3206000.0,7.01448917388916,410000.0,0.8973512053489685,NaN
UKR,Ukraine,2012.0,0.0,0.0,0.0,0.0,1.583999983267E-4,5000.0,0.0051099997945129,0.0101006003096699,3505000.0,7.6877899169921875,474000.0,1.039415955543518,NaN
UKR,Ukraine,2013.0,0.0,0.0,0.0,0.0,1.754999975673E-4,7000.0,0.0056599997915327,0.0162768997251987,3278000.0,7.206573009490967,488000.0,1.0727360248565674,NaN
URY,Uruguay,1995.0,1.364000054309E-4,1000.0,0.0071800001896917,0.0421301983296871,0.0011161000002175,9000.0,0.0359999984502792,0.2748283147811889,447000.0,13.87386989593506,60000.0,1.851933002471924,NaN
USA,United States,1995.0,2.428000007057E-4,85000.0,0.0127800004556775,0.0320854000747203,7.085999823175E-4,180000.0,0.0228599999099969,0.0675076022744178,1.99E7,7.463232040405273,2727000.0,1.0242600440979004,NaN
USA,United States,1996.0,2.174999972339E-4,59000.0,0.0114500001072883,0.0217368993908166,6.835000240243E-4,138000.0,0.0220500007271766,0.0513079017400741,1.86E7,6.913046836853027,2698000.0,1.0014499425888062,NaN
USA,United States,1997.0,1.496000040788E-4,70000.0,0.0078699998557567,0.0258095003664493,8.394999895244E-4,143000.0,0.0270799994468688,0.0524361990392208,1.87E7,6.863063812255859,2458000.0,0.901333510875702,NaN
USA,United States,1998.0,1.820000034058E-4,18000.0,0.0095800003036856,0.0063725002110004,7.601000252179E-4,214000.0,0.0245200004428625,0.077608399093151,2.18E7,7.917782783508301,2392000.0,0.8669443130493164,NaN
USA,United States,2000.0,1.610000072105322E-5,4000.0,8.449999731965E-4,0.0015018000267446,4.0800001443130895E-5,0.0,0.0013200000394135,0.0,1.68E7,5.94233512878418,3041000.0,1.077597975730896,NaN
USA,United States,2001.0,4.280000212020241E-6,38000.0,2.24999996135E-4,0.0131973000243306,1.979999979084824E-5,0.0,6.389999762177E-4,0.0,1.66E7,5.81952714920044,2883000.0,1.0118069648742676,NaN
USA,United States,2002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82E7,6.323441982269287,2855000.0,0.99248468875885,NaN
USA,United States,2003.0,0.0,0.0,0.0,0.0,9.020000024673179E-11,0.0,2.9100000187298747E-9,0.0,1.68E7,5.789543151855469,2754000.0,0.9491453766822816,NaN
USA,United States,2004.0,0.0,0.0,0.0,0.0,8.820000402920414E-6,5000.0,2.840000088326E-4,0.0016370000084862,1.63E7,5.575034141540527,2614000.0,0.8926959037780762,NaN
USA,United States,2005.0,6.979999852774199E-6,0.0,3.670000005513E-4,0.0,2.789999962260481E-5,8000.0,8.989999769255E-4,0.0027723000384867,1.67E7,5.667434215545654,2877000.0,0.9734154939651488,NaN
USA,United States,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62E7,5.417470932006836,2462000.0,0.8249992728233337,NaN
USA,United States,2007.0,1.0400000064691994E-5,3000.0,5.479999817907E-4,8.515000226907E-4,2.390000008745119E-5,3000.0,7.709999918006E-4,0.001003099954687,1.49E7,4.931375980377197,2235000.0,0.7418249845504761,NaN
USA,United States,2008.0,1.0599999768601265E-5,3000.0,5.590000073425E-4,8.516000234521E-4,1.4600000213249588E-5,0.0,4.720000142697E-4,0.0,1.39E7,4.55902910232544,2201000.0,0.7237927913665771,NaN
USA,United States,2009.0,1.160000010713702E-5,15000.0,6.12000003457E-4,0.0049076001159846,2.069999936793465E-5,0.0,6.689999718219E-4,0.0,1.44E7,4.695735931396484,2233000.0,0.7277700901031494,NaN
USA,United States,2010.0,6.700000199089118E-7,0.0,3.51999988197349E-5,0.0,3.099999958067201E-5,3000.0,0.0010000000474974,9.910999797284E-4,1.47E7,4.763143062591553,2446000.0,0.7906119227409363,NaN
USA,United States,2011.0,2.5800000003073364E-7,3000.0,1.359999987471383E-5,9.910999797284E-4,1.890000021376181E-5,3000.0,6.109999958425E-4,9.910999797284E-4,1.47E7,4.723805904388428,2665000.0,0.8549880981445312,NaN
USA,United States,2012.0,0.0016196999931707,5000.0,0.0852499976754188,0.0014849000144749,0.0016483999788761,8000.0,0.0531699992716312,0.0025631000753492,1.57E7,4.994931221008301,2689000.0,0.8564664125442505,NaN
USA,United States,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51E7,4.772600173950195,2469000.0,0.7807716727256775,NaN
VNM,Vietnam,1992.0,0.0571240000426769,3167000.0,3.0065300464630127,4.627066135406494,0.0952896028757095,1499000.0,3.073859930038452,2.1897809505462646,1.38E7,20.224010467529297,2573000.0,3.758704900741577,NaN
VNM,Vietnam,1997.0,0.0348953008651733,3709000.0,1.836590051651001,4.991861820220947,0.080716997385025,2015000.0,2.603780031204224,2.711332082748413,1.06E7,14.201149940490724,1905000.0,2.563601016998291,NaN
VNM,Vietnam,2002.0,0.0294598005712032,3212000.0,1.550519943237305,4.038634777069092,0.0703435987234115,1995000.0,2.2691500186920166,2.507941961288452,1.01E7,12.718779563903809,2348000.0,2.95236611366272,NaN
VNM,Vietnam,2004.0,0.0211517997086048,3035000.0,1.1132500171661377,3.72629189491272,0.0710261985659599,3132000.0,2.2911698818206787,3.846174955368042,1.29E7,15.90132999420166,3299000.0,4.051009178161621,NaN
VNM,Vietnam,2006.0,0.0166257992386817,2665000.0,0.8750399947166443,3.199183940887451,0.0607731007039547,3187000.0,1.96042001247406,3.825781106948853,1.2E7,14.408940315246582,3188000.0,3.826426029205322,NaN
VNM,Vietnam,2008.0,0.0083173001185059,1518000.0,0.4377500116825104,1.7829879522323608,0.0488444007933139,3460000.0,1.575629949569702,4.064596176147461,1.24E7,14.552160263061523,3062000.0,3.597583055496216,NaN
VNM,Vietnam,2010.0,0.0045058000832796,926000.0,0.2371499985456466,1.0648859739303589,0.0249588005244731,2434000.0,0.8051199913024902,2.799379110336304,1.2E7,13.820929527282717,2394000.0,2.7533390522003174,NaN
VNM,Vietnam,2012.0,0.0027121999301016,668000.0,0.1427499949932098,0.7516263127326965,0.0223948992788791,2234000.0,0.7224199771881104,2.515907049179077,1.02E7,11.53098964691162,2450000.0,2.758229970932007,NaN
VNM,Vietnam,2014.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8903000.0,9.812771797180176,1879000.0,2.0715019702911377,NaN
WLD,World,2000.0,NaN,1.30311E8,NaN,2.2012197971343994,NaN,1.07071E8,NaN,1.7973453998565674,5.87900992E8,9.665360450744627,1.12835E8,1.855692863464356,NaN
WLD,World,2005.0,NaN,1.15616E8,NaN,1.9708722829818728,NaN,1.1682E8,NaN,1.805989027023316,7.41137984E8,11.428112030029297,1.54836992E8,2.392695426940918,NaN
WLD,World,2010.0,NaN,9.7856E7,NaN,1.5946271419525146,NaN,1.23677E8,NaN,1.7975797653198242,8.08771968E8,11.72054958343506,1.79274E8,2.5995919704437256,NaN
XKX,Kosovo,2003.0,3.923999902326E-4,3000.0,0.0206499993801116,0.192896693944931,0.0076250000856816,22000.0,0.2459699958562851,1.28172504901886,90000.0,5.276362895965576,9000.0,0.515942394733429,NaN
XKX,Kosovo,2005.0,0.0026098000817,10000.0,0.137360006570816,0.604374885559082,0.0132087999954819,15000.0,0.4260900020599365,0.8839604258537292,122000.0,7.165894985198975,24000.0,1.422055959701538,NaN
XKX,Kosovo,2006.0,0.0019066999666392,8000.0,0.1003499999642372,0.4690554141998291,0.013069299980998,34000.0,0.4215900003910064,1.9708640575408936,130000.0,7.576846122741699,11000.0,0.6556360721588135,NaN
XKX,Kosovo,2009.0,0.0020969999022781,3000.0,0.1103700026869773,0.177161693572998,0.0099478997290134,25000.0,0.3208999931812286,1.3991769552230835,151000.0,8.544960021972656,14000.0,0.8215842247009277,NaN
XKX,Kosovo,2010.0,0.0017561999848112,3000.0,0.0924300029873848,0.1915719956159591,0.0128520997241139,24000.0,0.4145799875259399,1.337317943572998,151000.0,8.477700233459473,18000.0,1.0043319463729858,NaN
XKX,Kosovo,2011.0,6.754000205546E-4,2000.0,0.0355499982833862,0.1313543021678924,0.0069283000193536,20000.0,0.2234899997711181,1.1071289777755735,127000.0,7.113615036010742,16000.0,0.89967280626297,NaN
YEM,Yemen, Rep.,1998.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1028000.0,6.086287975311279,229000.0,1.3543360233306885,NaN
YEM,Yemen, Rep.,2005.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3510000.0,17.05514907836914,494000.0,2.402285099029541,NaN
ZAF,South Africa,1995.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2474000.0,5.972186088562012,624000.0,1.5054080486297607,NaN
ZAF,South Africa,2000.0,0.0025001000612974,112000.0,0.1315799951553344,0.250198096036911,0.0066766999661922,147000.0,0.215379998087883,0.3273912072181701,1810000.0,4.030361175537109,155000.0,0.3447535932064056,NaN
ZAF,South Africa,2005.0,0.0048114000819623,307000.0,0.2532300055027008,0.6448580026626587,0.0131820002570748,261000.0,0.4252299964427948,0.5481196045875549,831000.0,1.7459670305252075,88000.0,0.1856766045093536,NaN
ZAF,South Africa,2010.0,0.0032832999713718,229000.0,0.1728000044822693,0.4491268098354339,0.0095349997282028,313000.0,0.3075799942016601,0.613315999507904,717000.0,1.4057719707489014,63000.0,0.1227272003889083,NaN
ZMB,Zambia,2004.0,0.0073975999839603,85000.0,0.3893400132656097,0.7216082811355591,0.0141703002154827,58000.0,0.4571099877357483,0.4981831908226013,328000.0,2.7931129932403564,63000.0,0.5349615812301636,NaN
ZMB,Zambia,2006.0,0.0066423998214304,49000.0,0.3495999872684479,0.3937104046344757,0.0110050002112984,31000.0,0.3549999892711639,0.2501147091388702,230000.0,1.854910016059876,53000.0,0.4278542995452881,NaN
ZMB,Zambia,2010.0,0.0016112000448629,19000.0,0.0847999975085258,0.1397899985313415,0.0027900000568479,14000.0,0.0900000035762786,0.1018396019935607,40000.0,0.2879006862640381,1000.0,0.0091204000636935,NaN
