depcode,deplib,cominsee,comlib,equipementid,equnbequidentique,actcode,actlib,equactivitepraticable,equactivitepratique,equactivitesallespe,actnivlib,equutilperformance,equhauteursurfaceevo,equathnbsauthauteur,equnatureskkmlance,equnateclsub,equaccueillocalrangement,equacceshandimaire,equnatureskaltitudehaute,equacceshandisvestiaire,gestiontypeproprietaireprinclib,equnatcouloir,equathnbsauttotal,equacceshandimvestiaire,equnombatiment,equtravauxrealconformite,equnaturesktotalremontee,equpresencepataugeoir,equconfortbainvapeur,equacceshandisaire,gestiontypegestionnaireprinclib,equnatimhandi,equnom,anneetravauxreallibelle,equnatureacpubmec,equsanitairepublic,equnatureacpubped,equsaenbcouloir,equerppa,equnatprofmini,gestiontypeproprietaireseclib,equipementtir300,equutilformation,equnatureskjardinalpin,equnatureskslalom,equdemarchehqe,equsono,equipementtirautre,equtravauxrealnorme,equdatecreation,equnatureskborder,anneeservicelib,nb_ficheequipement,equnatureskhalfpipe,equnatureacsecmec,equnaturesevoies,equnatureacpubrout,equlongueurevolution,equnaturepdesi,equnatsurv,equsaehauteur,column_202,equnatriviere,equipementtypelib,equeclairage,equvestiairespochauffe,equaccueilaucun,equathnbcouloirligne,equnatlongueurbassin,equconfortbainbouillonant,equsanitairesportif,equnatnbp7,equnatnbptotal,equnatnbp5,equnatnbp3,equipnaturesituationlib,equnatureskaltitudebasse,equnbvestiairearbitre,equdatemaj,equacceshandimsanispo,equnatureloctec,equaccueildopage,equacceshandimtribune,equnatureskdebit,equnatureskjardinnordique,equacceshandimsanipub,equnaturelocped,equipementtypecode,naturesollib,equnatmm,equathnblancertotal,equipementtir10,equtravauxrealdegradation,equnatureacpubnau,equchauffagesolaire,equnatpentaglisse,equnatfm,equerpoa,equerpref,equsurfaceevolution,equathnbsautlongueur,equathnbdisque,equathnbsauttriple,equerpcategorie,equacceshandissanipub,equdatederniertravauxaucun,equaccueilclub,equaccueilsalle,equnaturesknbkmskinordique,equgestiondsp,equnatautre,equipementtir100,equnbvestiairespo,equaccueilautre,equdouche,equtravauxrealvetuste,equnatureacsecped,equhauteurevolution,equacceshandissanispo,equgpsy,equathlonglignedroite,equipementtir200,equathnbmarteaumixte,equproximite,equathriviere,equerpl,equerpo,equerpn,naturelibelle,equnaturesksnowpark,equnatmav,equutilscolaire,equnatnbp10,equnaturealert,equaccueilbuvette,equnatlargeurbassin,equgpsx,equerpx,insnom,equlargeurevolution,equerpp,column_201,equerpr,equconfortautre,equnaturesknbkmskialpin,equconfortsolarium,equipementtir50,equaccueilreception,equaccueilbureau,equchauffagegaz,equsaesurface,equathdev,equtableaufixe,equerpcts,equnatformelib,equacceshandistribune,equgpsy_x,equaccueilinfirmerie,equnatnbttotal,equathnbcouloirhorsligne,equutilindividuel,equutilclub,equnatureclassfedemaxi,column_200,equaccueilmedic,equchauffageautre,equutilautre,equnatureacsecrout,equchauffageelectricite,equerpsg,equipementtir25,equconfortsauna,equanneeservice,equnatureautorise,equnatureshnbpisteneigearti,equconfortaucun,equnatsurfacebassin,equnatnbt3,equnatnbt1,equdatederniertravauxreal,gestiontypegestionnaireseclib,equnbplacetribune,equathnbjavelot,equnaturesignal,equacceshandimaucun,equutilrecreation,equnaturesktremplin,equchauffagenon,equnattobog,equacceshandisaucun,equnbcouloirpiste,equnatureestour,equipementtirplateau,equathnbmarteau,equtravauxrealusager,equnatureclassfedemini,equathnbsautperche,equnatureaetreuil,equathnbpoids,insnumeroinstall,equchauffagefuel,equerprpe,equnatprofmax,equnatureacsecnau,equnatsurfaceplagebassin,equchrono,equnatsonorisationsub,equouvertsaison,equamenagementaucun,insaccessibiliteaucun,inscodepostal,inspartlibelle,insnbcouvert,insarrondissement,instransporttrain,insnbplaceparkinghandi,instransportmetro,insnblit,inslieudit,instransportbateau,insmulticommune,insdatecreation,insnbplaceparking,nb_equipements,instransportautre,insemprisefonciere,instransporttram,insaccessibilitehandimoteur,insnovoie,insgardiennee,inslibellevoie,insinternat,instransportbus,insdatemaj,insaccessibilitehandisens
94,Val-de-Marne,94071,Sucy-en-Brie,309609,1,1101,Basket-Ball,-1,-1,0,Scolaire,,,,,,-1,Oui,,Non,Etablissement d'enseignement prive,,,Non,,0,,,0,Non,Etablissement d'enseignement prive,,Gymnase,A partir de 2005,,0,,,0,,,,1.0,,,0.0,0,,0,2010-07-06T00:00:00,,1945-1964,2,,,,,15.0,,,,,,Salle multisports,-1,-1.0,0,,,0,-1,,,,,,,0,2016-10-11T00:00:00,Oui,,0,Non-concerne,,,Non-concerne,,1901,Beton,,,,0,,0,,,,0,180.0,,,,,Non-concerne,0,0,0,,0.0,,,2,0,-1,-1,,8.0,Non,48.7677,,,,0,,0,,,Interieur,,,1.0,,,0,,2.51654,0,Ecole Privee Du Petit Val,12.0,,,0,0,,0,,0,0,0,,,0,0,,Non-concerne,"48.7677, 2.51654",0,,,,,,,0,0,,,0,0,,0,1950.0,,,-1,,,,2015.0,,0,,,Non,1.0,,0,,Oui,,,,,0,,,,,940710025,-1,0,,,,0,,0.0,-1,0,94370,Etablissement scolaire,1200,,0,0,0,0,,0,0.0,2010-06-07T00:00:00,50,2,0,180,0,1,12,Non,Avenue Albert Pleuvry,0.0,1,2016-03-24T10:50:14,0
94,Val-de-Marne,94071,Sucy-en-Brie,309760,1,2402,Autres Danses,-1,-1,0,Loisir - Entretien - Remise en forme,,,,,,0,Non,,Non,Commune,,,Oui,,0,,,0,Non,Commune,,Salle De Danse,,,0,,,0,,,,,,,0.0,0,,0,2010-07-07T00:00:00,,A partir de 2005,2,,,,,30.0,,,,,,Salles polyvalentes / des fates / non specialisees,-1,-1.0,0,,,0,-1,,,,,,,0,2016-03-07T12:05:39,Oui,,0,Non-concerne,,,Non-concerne,,2201,Parquet,,,,0,,0,,,,0,453.0,,,,5.0,Non-concerne,-1,0,0,,0.0,,,1,0,0,0,,3.0,Non,48.7721,,,,0,,-1,,,Interieur,,,,,,0,,2.51737,0,Maison Des Seniors - Club Montaleau,15.0,,,0,0,,0,,-1,0,0,,,0,0,,Non-concerne,"48.7721, 2.51737",0,,,,1.0,,,0,-1,1.0,,0,0,,0,2009.0,,,-1,,,,,,0,,,Non,1.0,,0,,Oui,,,,,0,,,,,940710026,0,0,,,,0,,0.0,-1,1,94370,Non,0,,1,0,0,0,,0,0.0,2010-07-07T00:00:00,0,2,0,0,0,0,,Non,Rue Des Fontaines,0.0,1,2016-03-07T12:05:39,0
94,Val-de-Marne,94071,Sucy-en-Brie,356796,1,2901,Football / Football en salle (Futsal),-1,-1,0,Entrainement,,,,,,0,Non,,Non,Commune,,,Oui,,0,,,0,Non,Commune,,Terrain De Football G Non Eclaire,,,-1,,,0,,,,1.0,,,0.0,0,,0,2016-02-17T15:46:04,,1975-1984,16,,,,,103.0,,,,,,Terrain de football,0,-1.0,-1,,,0,-1,,,,,,,2,,Non,,0,Non-concerne,,,Non,,2802,Gazon naturel,,,,0,,0,,,0.0,0,6695.0,,,,,Non,-1,0,0,,0.0,,,16,0,-1,0,,,Non,48.77738,,,,0,,0,0.0,0.0,Decouvert,,,1.0,,,0,,2.50299,0,Stade Paul Meyer,65.0,0.0,,0,0,,0,,0,0,0,,,0,0,,Non-concerne,"48.77738, 2.50299",0,,,,1.0,,,0,0,1.0,,0,0,,0,1980.0,,,-1,,,,,,0,,,Non,1.0,,-1,,Oui,,,,,0,,,,,940710002,0,0,,,,0,,0.0,-1,0,94370,Non,70,,1,6,0,0,,0,0.0,2005-09-23T00:00:00,120,33,0,200000,0,1,39,Avec logement de gardien,Rue De Paris,0.0,1,2016-02-17T15:46:04,0
94,Val-de-Marne,94071,Sucy-en-Brie,154463,2,2901,Football / Football en salle (Futsal),-1,-1,0,Competition regionale,1.0,,,,,0,Non,,Non,Commune,,,Oui,,0,,,0,Non,Commune,,2 Terrains De Football D Et E Eclaires,1995-2004,,-1,,,0,,,,1.0,,,0.0,0,,0,2005-09-23T00:00:00,,1975-1984,16,,,,,105.0,,,,,,Terrain de football,-1,-1.0,0,,,0,-1,,,,,,,2,2016-02-17T15:46:04,Non,,0,Non-concerne,,,Non,,2802,Gazon naturel,,,,0,,0,,,0.0,0,6825.0,,,,,Non,0,-1,0,,0.0,,,16,0,-1,0,,,Non,48.77557,,,,0,,0,0.0,0.0,Decouvert,,,1.0,,,-1,,2.50398,0,Stade Paul Meyer,65.0,0.0,,0,0,,0,,0,-1,0,,,0,0,,Non-concerne,"48.77557, 2.50398",0,,,,1.0,,,0,0,1.0,,0,0,,0,1980.0,,,-1,,,,2003.0,,0,,,Non,1.0,,-1,,Oui,,,,,0,,,,,940710002,0,0,,,,0,,0.0,-1,0,94370,Non,70,,1,6,0,0,,0,0.0,2005-09-23T00:00:00,120,33,0,200000,0,1,39,Avec logement de gardien,Rue De Paris,0.0,1,2016-02-17T15:46:04,0
94,Val-de-Marne,94071,Sucy-en-Brie,154470,6,7901,Tennis,-1,-1,0,Entrainement,,,,,,0,Oui,,Non,Commune,,,Non,,0,,,0,Non,Etablissement prive commercial,,6 Courts De Tennis Decouverts Terre Battue 10-13-14-15-16-17,A partir de 2005,,-1,,,0,,,,1.0,,,0.0,0,,0,2005-09-23T00:00:00,,1975-1984,16,,,,,36.0,,,,,,Court de tennis,0,-1.0,0,,,0,-1,,,,,,,0,2016-02-17T15:46:04,Non,,0,Non-concerne,,,Non,,501,Terre battue,,,,0,,0,,,0.0,0,640.0,,,,5.0,Non,0,-1,0,,0.0,,,2,0,-1,-1,,,Non,48.77462,,,,0,,0,0.0,0.0,Decouvert,,,1.0,,,-1,,2.50411,-1,Stade Paul Meyer,18.0,0.0,,0,0,,0,,0,-1,0,,,0,0,,Non-concerne,"48.77462, 2.50411",0,,,,1.0,,,0,0,1.0,,0,0,,0,1980.0,,,-1,,,,2015.0,,0,,,Non,1.0,,-1,,Oui,,,,,0,,,,,940710002,0,0,,,,0,,0.0,-1,0,94370,Non,70,,1,6,0,0,,0,0.0,2005-09-23T00:00:00,120,33,0,200000,0,1,39,Avec logement de gardien,Rue De Paris,0.0,1,2016-02-17T15:46:04,0
94,Val-de-Marne,94071,Sucy-en-Brie,154476,1,2202,Bicross (BMX),-1,-1,0,Competition regionale,1.0,,,0.0,,0,Non,,Non,Commune,,,Non,,0,,,0,Non,Association(s),,Piste De Bicross,A partir de 2005,0.0,-1,-1.0,,-1,,Departement,,1.0,0.0,0.0,0.0,0,,0,2005-09-23T00:00:00,0.0,1985-1994,1,0.0,0.0,,-1.0,400.0,0.0,,,,,Piste de bicross,-1,-1.0,-1,,,0,-1,,,,,,,0,2016-02-17T15:36:45,Non,0.0,0,Non-concerne,,0.0,Non,0.0,604,Surface naturelle,,,,0,0.0,0,,,0.0,0,2800.0,,,,5.0,Non,0,0,0,,0.0,,,1,0,0,-1,-1.0,,Non,48.78044,,,,0,,0,0.0,0.0,Site artificiel,0.0,,,,0.0,0,,2.51004,0,Bmx Sucy 94,7.0,0.0,,0,0,,0,,0,0,0,,,0,0,,Non-concerne,"48.78044, 2.51004",0,,,,1.0,,,0,0,1.0,-1.0,0,0,,0,1986.0,0.0,,-1,,,,2014.0,,0,,0.0,Oui,1.0,0.0,-1,,Oui,4.0,,,,0,,,,,940710004,0,0,,0.0,,0,,0.0,-1,1,94370,Non,0,,1,0,0,0,,0,0.0,2005-09-23T00:00:00,50,1,0,4000,0,0,,Non,Rue Du Moulin Bateau,0.0,1,2016-02-17T15:36:45,0
94,Val-de-Marne,94071,Sucy-en-Brie,154481,1,8901,Activites de forme et de sante,-1,-1,0,Entrainement,,,,,,0,Oui,,Non,Commune,,,Non,,0,,,0,Non,Commune,,Salle De Danse,,,-1,,,0,,,,1.0,,,0.0,0,,0,2005-09-23T00:00:00,,1965-1974,2,,,,,11.0,,,,,,Salle de danse,-1,-1.0,0,,,0,-1,,,,,,,0,2016-03-09T09:35:18,Non,,0,Non-concerne,,,Non,,2105,Parquet,,,,0,,0,,,0.0,0,99.0,,,,3.0,Non,-1,0,0,,0.0,,,3,0,-1,0,,3.0,Non,48.77173,,,,0,,-1,0.0,0.0,Interieur,,,1.0,,,0,,2.51495,-1,Gymnase Montaleau,9.0,0.0,,0,0,,0,,0,-1,-1,,,0,0,,Non-concerne,"48.77173, 2.51495",0,,,,1.0,,,0,0,1.0,,0,0,,0,1965.0,,,-1,,,,,,0,,,Non,1.0,,0,,Oui,,,,,0,,,,,940710006,0,0,,,,0,,0.0,-1,0,94370,Non,0,,1,0,0,0,,0,0.0,2005-09-23T00:00:00,0,2,0,0,0,1,,Avec logement de gardien,Rue De Montaleau,0.0,1,2016-03-09T09:35:18,0
94,Val-de-Marne,94071,Sucy-en-Brie,154492,1,8104,Tir aux armes reglementaires,-1,-1,0,Competition departementale,1.0,,,,,-1,Oui,,Non-concerne,Commune,,,Non-concerne,,0,,,0,Non,Association(s),,Pas De Tir A 150 Metres,A partir de 2005,,0,,,0,,,0.0,1.0,,,0.0,0,-1.0,0,2005-09-23T00:00:00,,1995-2004,4,,,,,150.0,,,,,,Pas de tir a la cible,-1,0.0,0,,,0,-1,,,,,,,0,2016-04-04T13:52:03,Oui,,0,Non-concerne,,,Non-concerne,,1402,Surface naturelle,,,0.0,-1,,0,,,0.0,0,1200.0,,,,,Non-concerne,0,0,0,,0.0,,0.0,0,0,0,-1,,,Non,48.76853,,0.0,,0,,0,0.0,0.0,Decouvert,,,,,,-1,,2.53154,0,Cercle De Tir Sucy En Brie,8.0,0.0,,0,0,,0,0.0,0,-1,0,,,0,0,,Non-concerne,"48.76853, 2.53154",0,,,,1.0,,,0,0,1.0,,0,0,0.0,0,1996.0,,,-1,,,,2012.0,,0,,,Non,1.0,,-1,,Oui,7.0,,0.0,,-1,,,,,940710012,0,0,,,,0,,0.0,0,0,94370,Non,0,,1,0,0,0,Fort De Sucy En Brie,0,0.0,2005-09-23T00:00:00,50,5,0,0,0,1,,Non,Allee Sere De Rivieres,0.0,1,2016-04-04T13:52:02,0
94,Val-de-Marne,94071,Sucy-en-Brie,154497,1,8801,Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley,-1,-1,-1,Entrainement,,,,,,-1,Oui,,Non,Commune,,,Oui,,0,,,0,Non,Commune,,Gymnase Du Fort,,,-1,,,0,,,,1.0,,,0.0,-1,,0,2005-09-23T00:00:00,,1975-1984,4,,,,,46.0,,,,,,Salle multisports,-1,-1.0,0,,,0,-1,,,,,,,1,2016-03-08T17:04:33,Oui,,0,Non,,,Oui,,1901,Synthetique (hors gazon),,,,0,,0,,,0.0,0,1012.0,,,,3.0,Non,-1,0,0,,0.0,,,3,0,-1,0,,7.0,Non,48.76969,,,,0,,0,0.0,0.0,Interieur,,,1.0,,,0,,2.53348,-1,Gymnase Du Fort,22.0,0.0,,0,0,,0,,-1,0,-1,,,-1,0,,Non,"48.76969, 2.53348",0,,,,1.0,,,0,0,1.0,,0,0,,0,1976.0,,,-1,,,,,,208,,,Non,1.0,,0,,Oui,,,,,0,,,,,940710013,0,0,,,,0,,0.0,0,0,94370,Non,0,,0,0,0,0,,0,0.0,2005-09-23T00:00:00,50,5,0,0,0,1,33,Avec logement de gardien,Avenue Du Fort,0.0,1,2016-03-08T17:04:33,0
94,Val-de-Marne,94071,Sucy-en-Brie,154498,1,4301,Judo / Jujitsu / Taiso,-1,-1,0,Entrainement,,,,,,0,Oui,,Non,Commune,,,Non,,0,,,0,Non,Commune,,Dojo,,,0,,,0,,,,1.0,,,0.0,0,,0,2005-09-23T00:00:00,,1985-1994,1,,,,,23.0,,,,,,Dojo / Salle d'arts martiaux,-1,-1.0,0,,,0,-1,,,,,,,0,2016-03-08T17:02:42,Oui,,0,Non,,,Non-concerne,,1801,Synthetique (hors gazon),,,,0,,0,,,0.0,0,223.0,,,,5.0,Non-concerne,-1,0,0,,0.0,,,3,0,-1,0,,3.0,Non,48.76933,,,,0,,0,0.0,0.0,Interieur,,,1.0,,,0,,2.53529,-1,Salle De Judo Beauvilliers,10.0,0.0,,0,0,,0,,0,-1,-1,,,0,0,,Non,"48.76933, 2.53529",0,,,,1.0,,,0,0,1.0,,0,0,,0,1989.0,,,-1,,,,,,60,,,Non,1.0,,0,,Oui,,,,,0,,,,,940710014,0,0,,,,0,,0.0,-1,0,94370,Non,0,,0,0,0,0,,0,0.0,2005-09-23T00:00:00,0,1,0,0,0,1,38,Sans logement de gardien,Avenue Du Fort,0.0,1,2016-03-08T17:02:42,0
94,Val-de-Marne,94071,Sucy-en-Brie,154499,1,3501,Gymnastique volontaire,-1,-1,0,Loisir - Entretien - Remise en forme,,,,,,0,Oui,,Non,Commune,,,Oui,,0,,,0,Non,Commune,,Salle De Danse Beauvilliers,,,0,,,0,,,,,,,0.0,0,,0,2005-09-23T00:00:00,,1995-2004,1,,,,,20.0,,,,,,Salle de danse,-1,-1.0,0,,,0,-1,,,,,,,0,2016-03-08T17:02:10,Oui,,0,Non-concerne,,,Non-concerne,,2105,Parquet,,,,0,,0,,,0.0,0,200.0,,,,5.0,Non-concerne,-1,0,0,,0.0,,,1,0,-1,0,,3.0,Non,48.76906,,,,0,,0,0.0,0.0,Interieur,,,1.0,,,0,,2.53529,-1,Salle De Danse Beauvilliers,10.0,0.0,,0,0,,0,,0,-1,-1,,,0,0,,Non-concerne,"48.76906, 2.53529",0,,,,1.0,,,0,0,1.0,,0,0,,0,1995.0,,,-1,,,,,,0,,,Non,1.0,,0,,Oui,,,,,0,,,,,940710015,0,0,,,,0,,0.0,-1,0,94370,Non,0,,0,0,0,0,,0,0.0,2005-09-23T00:00:00,0,1,0,0,0,1,36,Sans logement de gardien,Avenue Du Fort,0.0,1,2016-03-08T17:02:10,0
94,Val-de-Marne,94071,Sucy-en-Brie,154501,1,3401,Gymnastique Artistique,-1,-1,0,Entrainement,1.0,,,,,-1,Oui,,Non,Commune,,,Oui,,0,,,0,Non,Commune,,Le Gymnase,,,-1,,,0,,,,1.0,,,0.0,-1,,0,2005-09-23T00:00:00,,1995-2004,2,,,,,44.0,,,,,,Salle multisports,-1,-1.0,0,,,0,-1,,,,,,,1,2016-03-08T17:01:28,Oui,,0,Non,,,Oui,,1901,Synthetique (hors gazon),,,,0,,0,,,0.0,0,800.0,,,,,Non,-1,0,0,,0.0,,,4,0,-1,0,,7.0,Non,48.75997,,,,0,,0,0.0,0.0,Interieur,,,1.0,,,-1,,2.52598,-1,Gymnase Du Piple,18.0,0.0,,0,0,,0,,-1,0,-1,,,-1,0,,Non,"48.75997, 2.52598",0,,,,1.0,,,0,0,1.0,,0,0,,0,1996.0,,,-1,,,,,,210,,,Non,1.0,,0,,Oui,,,,,0,,,,,940710016,0,0,,,,0,,0.0,0,0,94370,Non,0,,0,2,0,0,,0,0.0,2005-09-23T00:00:00,20,2,0,0,0,1,152 Bis,Avec logement de gardien,Rue De Boissy,0.0,1,2016-03-08T17:01:28,0
94,Val-de-Marne,94071,Sucy-en-Brie,154502,1,7701,Taekwondo / Hapkido / Tang-soo-do / Soo bahk do / Sin moo hapkido / Hapkido jin jung kwan,-1,-1,0,Entrainement,,,,,,0,Non,,Non,Commune,,,Oui,,0,,,0,Non,Commune,,Salle Des Arts Martiaux,A partir de 2005,,-1,,,0,,,,1.0,,,0.0,0,,0,2005-09-23T00:00:00,,1965-1974,3,,,,,16.0,,,,,,Dojo / Salle d'arts martiaux,-1,-1.0,0,,,0,-1,,,,,,,0,2016-03-08T12:15:48,Non,,0,Non-concerne,,,Non,,1801,Synthetique (hors gazon),,,,0,,0,,,0.0,0,192.0,,,,5.0,Non,0,0,0,,0.0,,,4,0,-1,0,,4.0,Non,48.76195,,,,0,,0,0.0,0.0,Interieur,,,1.0,,,0,,2.53605,-1,Gymnase Du Plateau,12.0,0.0,,0,0,,0,,0,-1,-1,,,0,0,,Non-concerne,"48.76195, 2.53605",0,,,,1.0,,,0,0,1.0,,0,0,,0,1966.0,,,-1,,,,2007.0,,0,,,Non,1.0,,0,,Oui,,,,,0,,,,,940710017,0,0,,,,0,,0.0,-1,0,94370,Non,0,,0,0,0,0,,0,0.0,2005-09-23T00:00:00,10,3,0,0,0,1,52,Avec logement de gardien,Route De La Queue En Brie,0.0,1,2016-03-08T12:15:48,0
94,Val-de-Marne,94071,Sucy-en-Brie,154503,1,7701,Taekwondo / Hapkido / Tang-soo-do / Soo bahk do / Sin moo hapkido / Hapkido jin jung kwan,-1,-1,0,Entrainement,,,,,,0,Non,,Non,Commune,,,Oui,,0,,,0,Non,Commune,,Salle A,A partir de 2005,,-1,,,0,,,,1.0,,,0.0,0,,0,2005-09-23T00:00:00,,1965-1974,3,,,,,20.0,,,,,,Salles polyvalentes / des fates / non specialisees,-1,-1.0,0,,,0,-1,,,,,,,0,2016-03-08T12:15:48,Non,,0,Non-concerne,,,Non,,2201,Synthetique (hors gazon),,,,0,,0,,,0.0,0,230.0,,,,5.0,Non,0,0,0,,0.0,,,4,0,-1,0,,4.0,Non,48.76242,,,,0,,0,0.0,0.0,Interieur,,,1.0,,,0,,2.53537,-1,Gymnase Du Plateau,11.5,0.0,,0,0,,0,,0,-1,-1,,,0,0,,Non-concerne,"48.76242, 2.53537",0,,,,1.0,,,0,0,1.0,,0,0,,0,1966.0,,,-1,,,,2007.0,,0,,,Non,1.0,,0,,Oui,,,,,0,,,,,940710017,0,0,,,,0,,0.0,-1,0,94370,Non,0,,0,0,0,0,,0,0.0,2005-09-23T00:00:00,10,3,0,0,0,1,52,Avec logement de gardien,Route De La Queue En Brie,0.0,1,2016-03-08T12:15:48,0
94,Val-de-Marne,94071,Sucy-en-Brie,154514,2,7901,Tennis,-1,-1,0,Entrainement,,,,,,0,Non,,Non,Commune,,,Non,,0,,,0,Non,Commune,,2 Courts De Tennis Exterieurs En Terre Battue,,,-1,,,-1,,,,1.0,,,0.0,0,,0,2005-09-23T00:00:00,,1975-1984,16,,,,,36.0,,,,,,Court de tennis,0,-1.0,0,,,0,-1,,,,,,,0,2016-03-08T12:10:17,Non,,0,Non-concerne,,,Non,,501,Terre battue,,,,0,,0,,,0.0,0,648.0,,,,5.0,Non,-1,-1,0,,0.0,,,2,0,-1,0,,,Non,48.7595,,,,0,,0,0.0,0.0,Decouvert,,,,,,-1,,2.53661,0,Parc Des Sports De Sucy En Brie,18.0,0.0,,0,0,,0,,0,0,0,,,0,0,,Non-concerne,"48.7595, 2.53661",0,,,1.0,1.0,,,0,0,1.0,,0,0,,0,1980.0,,,-1,,,,,,0,,,Oui,1.0,,-1,,Oui,,,,,0,,,,,940710018,0,0,,,,0,,0.0,-1,1,94370,Complexe sportif,0,,0,3,0,0,,0,0.0,2005-09-23T00:00:00,100,24,0,480000,0,0,,Avec logement de gardien,Route De La Queue En Brie,0.0,1,2016-03-08T12:10:16,0
94,Val-de-Marne,94071,Sucy-en-Brie,154518,2,7901,Tennis,-1,-1,0,Entrainement,,,,,,0,Non,,Non,Commune,,,Non,,0,,,0,Non,Commune,,2 Courts De Tennis Couverts A Et B,,,-1,,,0,,,,1.0,,,0.0,0,,0,2005-09-23T00:00:00,,1975-1984,16,,,,,36.0,,,,,,Court de tennis,-1,-1.0,0,,,0,-1,,,,,,,0,2016-03-08T12:10:17,Non,,0,Non-concerne,,,Non,,501,Synthetique (hors gazon),,,,0,,0,,,0.0,0,648.0,,,,5.0,Non,-1,-1,0,,0.0,,,2,0,-1,0,,10.0,Non,48.75904,,,,0,,0,0.0,0.0,Interieur,,,,,,-1,,2.53717,-1,Parc Des Sports De Sucy En Brie,18.0,0.0,,0,0,,0,,0,0,0,,,0,0,,Non-concerne,"48.75904, 2.53717",0,,,1.0,1.0,,,0,0,1.0,,0,0,,0,1980.0,,,-1,,,,,,0,,,Oui,1.0,,-1,,Oui,,,,,0,,,,,940710018,0,0,,,,0,,0.0,-1,1,94370,Complexe sportif,0,,0,3,0,0,,0,0.0,2005-09-23T00:00:00,100,24,0,480000,0,0,,Avec logement de gardien,Route De La Queue En Brie,0.0,1,2016-03-08T12:10:16,0
94,Val-de-Marne,94071,Sucy-en-Brie,154524,1,2402,Autres Danses,-1,-1,0,Entrainement,,,,,,0,Non,,Non,Commune,,,Non,,0,,,0,Non,Commune,,Salle De Danse Des Bruyeres,,,0,,,0,,,,1.0,,,0.0,0,,0,2005-09-23T00:00:00,,1975-1984,1,,,,,,,,,,,Salle de danse,-1,-1.0,-1,,,0,-1,,,,,,,0,2016-03-08T11:50:48,Non,,0,Non-concerne,,,Non-concerne,,2105,Parquet,,,,0,,0,,,0.0,0,96.0,,,,5.0,Non-concerne,-1,0,0,,0.0,,,1,0,-1,0,,4.0,Non,48.758,,,,0,,0,0.0,0.0,Interieur,,,,,,0,,2.5499,-1,Salle De Danse Des Bruyeres,,0.0,,0,0,,0,,0,0,-1,,,0,0,,Non-concerne,"48.758, 2.5499",0,,,,1.0,,,0,0,1.0,,0,0,,0,,,,-1,,,,,,0,,,Oui,1.0,,0,,Oui,,,,,0,,,,,940710020,0,0,,,,0,,0.0,-1,1,94370,Non,0,,0,0,0,0,,0,0.0,2005-09-23T00:00:00,0,1,0,200,0,0,,Non,Boulevard De La Liberte,0.0,1,2016-03-08T11:50:48,0
94,Val-de-Marne,94071,Sucy-en-Brie,357396,1,3701,Handball / Mini hand / Handball de plage,-1,-1,0,Scolaire,,,,,,0,Oui,,Non,Etablissement d'enseignement prive,,,Non,,0,,,0,Non,Etablissement d'enseignement prive,,Terrain De Sport,,,0,,,0,,,,1.0,,,0.0,0,,0,2016-03-24T10:50:14,,1995-2004,2,,,,,30.0,,,,,,Plateau EPS/Multisports/city-stades,0,-1.0,-1,,,0,-1,,,,,,,0,,Non,,0,Non-concerne,,,Non-concerne,,1701,Bitume,,,,0,,0,,,0.0,0,30.0,,,,,Non-concerne,-1,0,0,,0.0,,,2,0,-1,0,,,Non,48.76787,,,,0,,0,0.0,0.0,Decouvert,,,1.0,,,0,,2.51642,0,Ecole Privee Du Petit Val,15.0,0.0,,0,0,,0,,0,0,0,,,0,0,,Non-concerne,"48.76787, 2.51642",0,,,,,,,0,0,,,0,0,,0,2003.0,,,-1,,,,,,0,,,Non,1.0,,-1,,Oui,,,,,0,,,,,940710025,0,0,,,,0,,0.0,-1,0,94370,Etablissement scolaire,1200,,0,0,0,0,,0,0.0,2010-06-07T00:00:00,50,2,0,180,0,1,12,Non,Avenue Albert Pleuvry,0.0,1,2016-03-24T10:50:14,0
