"reg_""Semaine""_""cl_age90""_""NewAdmHospit"""
"01;""2020-S15"";""49"";1"
"01;""2020-S16"";""49"";0"
"01;""2020-S17"";""49"";0"
"01;""2020-S18"";""49"";0"
"01;""2020-S19"";""49"";0"
"01;""2020-S20"";""49"";0"
"01;""2020-S21"";""49"";0"
"01;""2020-S22"";""49"";0"
"01;""2020-S23"";""49"";0"
"01;""2020-S24"";""49"";0"
"01;""2020-S25"";""49"";0"
"01;""2020-S26"";""49"";0"
"01;""2020-S27"";""49"";0"
"01;""2020-S28"";""49"";1"
"01;""2020-S29"";""49"";0"
"01;""2020-S30"";""49"";0"
"01;""2020-S31"";""49"";0"
"01;""2020-S32"";""49"";1"
"01;""2020-S33"";""49"";1"
"01;""2020-S34"";""49"";4"
"01;""2020-S35"";""49"";4"
"01;""2020-S36"";""49"";17"
"01;""2020-S37"";""49"";14"
"01;""2020-S38"";""49"";12"
"01;""2020-S39"";""49"";12"
"01;""2020-S40"";""49"";9"
"01;""2020-S41"";""49"";8"
"01;""2020-S42"";""49"";2"
"01;""2020-S43"";""49"";3"
"01;""2020-S44"";""49"";6"
"01;""2020-S45"";""49"";3"
"01;""2020-S46"";""49"";3"
"01;""2020-S47"";""49"";0"
"01;""2020-S48"";""49"";1"
"01;""2020-S49"";""49"";1"
"01;""2020-S50"";""49"";0"
"01;""2020-S51"";""49"";1"
"01;""2020-S52"";""49"";1"
"01;""2020-S53"";""49"";0"
"01;""2021-S01"";""49"";0"
"01;""2021-S02"";""49"";1"
"01;""2021-S03"";""49"";0"
"01;""2021-S04"";""49"";0"
"01;""2021-S05"";""49"";1"
"01;""2021-S06"";""49"";2"
"01;""2021-S07"";""49"";3"
"01;""2021-S08"";""49"";0"
"01;""2021-S09"";""49"";1"
"01;""2021-S10"";""49"";5"
"01;""2021-S11"";""49"";1"
"01;""2021-S12"";""49"";5"
"01;""2021-S13"";""49"";4"
"01;""2021-S14"";""49"";4"
"01;""2021-S15"";""49"";9"
"01;""2021-S16"";""49"";8"
"01;""2021-S17"";""49"";16"
"01;""2021-S18"";""49"";5"
"01;""2021-S19"";""49"";4"
"01;""2021-S20"";""49"";7"
"01;""2021-S21"";""49"";5"
"01;""2021-S22"";""49"";8"
"01;""2021-S23"";""49"";4"
"01;""2021-S24"";""49"";2"
"01;""2021-S25"";""49"";2"
"01;""2021-S26"";""49"";2"
"01;""2021-S27"";""49"";1"
"01;""2021-S28"";""49"";6"
"01;""2021-S29"";""49"";2"
"01;""2021-S30"";""49"";11"
"01;""2021-S31"";""49"";22"
"01;""2021-S32"";""49"";51"
"01;""2021-S33"";""49"";47"
"01;""2021-S34"";""49"";30"
"01;""2021-S35"";""49"";29"
"01;""2020-S09"";""59"";0"
"01;""2020-S10"";""59"";0"
"01;""2020-S11"";""59"";1"
"01;""2020-S12"";""59"";6"
