cle_interop_numero_suffixe_voie_nom_commune_nom_position_source_date_der_maj_uid_adresse_x_y_long_lat_lieudit_complement_nom_commune_insee_commune_deleguee_insee_commune_deleguee_nom_cad_parcelles
05032_x013_01665;1665;;Route des Clots;CHAMPOLEON;entrée;commune;2020-02-25;;957638.610060052;6410912.07703301;6.25592093637946;44.7495310123352;Le Clot;05032;;;0500320000D0343
05032_x013_01697;1697;;Route des Clots;CHAMPOLEON;entrée;commune;2020-02-25;;957624.313804739;6410925.11185403;6.25574725958747;44.7496535710559;Le Clot;05032;;;0500320000D0062
05032_x013_01705;1705;;Route des Clots;CHAMPOLEON;entrée;commune;2020-03-16;;957634.265119712;6410935.76396583;6.25587842515611;44.7497456978154;Le Clot;05032;;;0500320000D0061
05032_x013_01721;1721;;Route des Clots;CHAMPOLEON;entrée;commune;2020-02-25;;957608.615955769;6410951.0413367;6.25556260413186;44.7498926420375;Le Clot;05032;;;0500320000D0058
05032_x013_01725;1725;;Route des Clots;CHAMPOLEON;entrée;commune;2020-02-25;;957617.866473912;6410965.19743265;6.2556867483168;44.7500165487665;Le Clot;05032;;;0500320000D0036
05032_x013_01745;1745;;Route des Clots;CHAMPOLEON;entrée;commune;2020-02-25;;957613.661692938;6410984.39926577;6.25564366945503;44.7501908369885;Le Clot;05032;;;0500320000D0038
05032_x014_00185;185;;Route des Dracs;CHAMPOLEON;entrée;commune;2020-02-25;;957244.25;6408668.48;6.24977656369044;44.7294952610631;Les Gondoins;05032;;;0500320000C0861
05032_x015_00738;738;;Route des Fermonds;CHAMPOLEON;entrée;commune;2020-02-25;;957113.082517962;6408140.70589293;6.24784730337643;44.7247963252916;Les Fermonds;05032;;;0500320000C0700
05032_x015_00838;838;;Route des Fermonds;CHAMPOLEON;entrée;commune;2020-02-25;;957065.708652319;6408126.68995635;6.24724227534717;44.7246877833889;Les Fermonds;05032;;;0500320000C0699
05032_x015_00849;849;;Route des Fermonds;CHAMPOLEON;entrée;commune;2020-02-25;;957103.49;6408104.49;6.24770746212268;44.7244741021529;Les Fermonds;05032;;;0500320000C0269
05032_x015_00868;868;;Route des Fermonds;CHAMPOLEON;entrée;commune;2020-02-25;;957082.1;6408098.69;6.24743455878034;44.724429847109;Les Fermonds;05032;;;0500320000C0764
05032_x015_00870;870;;Route des Fermonds;CHAMPOLEON;entrée;commune;2020-02-25;;957074.26;6408078.63;6.24732522132439;44.7242523025548;Les Fermonds;05032;;;0500320000C0763
05032_x016_00120;120;;Route des Gondouins;CHAMPOLEON;entrée;commune;2020-03-19;;957212.7;6408633.64;6.24936033951122;44.7291935492694;Les Gondoins;05032;;;0500320000C0085
05032_x016_00121;121;;Route des Gondouins;CHAMPOLEON;entrée;commune;2020-02-25;;957204.746743199;6408647.94263778;6.24926741053543;44.7293251520865;Les Gondoins;05032;;;0500320000C0088
05032_x016_00377;377;;Route des Gondouins;CHAMPOLEON;entrée;commune;2020-02-25;;957247.82;6408618.35;6.24979556345304;44.7290430020505;Les Gondoins;05032;;;0500320000C0182
05032_x016_00393;393;;Route des Gondouins;CHAMPOLEON;entrée;commune;2020-02-25;;957227.452560459;6408624.53602369;6.24954176747913;44.7291061917436;Les Gondoins;05032;;;0500320000C0706
05032_x016_00395;395;;Route des Gondouins;CHAMPOLEON;entrée;commune;2020-03-17;;957229.695110312;6408631.61407166;6.24957374324693;44.7291690305939;Les Condoins;05032;;;0500320000C0707
05032_x016_00408;408;a;Route des Gondouins;CHAMPOLEON;entrée;commune;2020-03-19;;957254.50331806;6408644.1583349;6.24989330927378;44.7292726811953;Les Gondoins;05032;;;0500320000C0175
05032_x016_00408;408;b;Route des Gondouins;CHAMPOLEON;entrée;commune;2020-03-19;;957275.5;6408650.15;6.25016137445848;44.7293188000621;Les Gondoins;05032;;;0500320000C0175
05032_x017_00115;115;;Route des Rolands;CHAMPOLEON;entrée;commune;2020-02-25;;958247.256810727;6404869.97854774;6.26045291208567;44.6949545964316;Les Blancs;05032;;;0500320000A0388
05032_x017_00151;151;;Route des Rolands;CHAMPOLEON;entrée;commune;2020-02-25;;958188.360560667;6404944.01557906;6.25974873930282;44.6956424586068;Les Blancs;05032;;;0500320000A0386
05032_x017_00280;280;;Route des Rolands;CHAMPOLEON;entrée;commune;2020-02-25;;958193.638998173;6404879.63253212;6.25978176812677;44.6950613598823;Les Blancs;05032;;;0500320000A0493
05032_x017_00282;282;;Route des Rolands;CHAMPOLEON;entrée;commune;2020-02-25;;958197.389466926;6404866.92261024;6.25982244444914;44.6949456382656;Les Blancs;05032;;;0500320000A0492
05032_x022_00015;15;;Rue Pierre Melet;CHAMPOLEON;entrée;commune;2020-02-25;;958147.528717359;6407665.44300338;6.26065181999105;44.7201374854137;Les Borels;05032;;;0500320000F0561
05032_x022_00016;16;;Rue Pierre Melet;CHAMPOLEON;entrée;commune;2020-02-25;;958050.05;6407679.88;6.25942949127566;44.720303572097;Les Borels;05032;;;0500320000F0548
05032_x022_00065;65;;Rue Pierre Melet;CHAMPOLEON;entrée;commune;2020-02-25;;958193.921467443;6407675.95495582;6.26124261969101;44.7202147993423;Les Borels;05032;;;0500320000F0739
05032_x022_00071;71;;Rue Pierre Melet;CHAMPOLEON;entrée;commune;2020-02-25;;958094.478397397;6407657.03344143;6.2599781217553;44.7200815537636;Les Borels;05032;;;0500320000F0768
05032_x022_00083;83;;Rue Pierre Melet;CHAMPOLEON;entrée;commune;2020-02-25;;958107.513218418;6407655.35152904;6.26014170026256;44.7200615808857;Les Borels;05032;;;0500320000F0555
05032_x019_00009;9;;Rue des Gardes;CHAMPOLEON;entrée;commune;2020-02-25;;958024.913094945;6407771.97915074;6.25916033547621;44.7211413674639;Les Borels;05032;;;0500320000F0719
